region.centroid.col,region.centroid.row,short.line.density.5,vedge.mean,vegde.sd,hedge.mean,hedge.sd,intensity.mean,exred.mean,exblue.mean,exgreen.mean,saturation.mean,hue.mean,binaryClass
235,86,0.0,0.277778,0.018519,0.277778,0.062963,12.3333,-13.6667,26.3333,-12.6667,0.630928,-2.12015,N
34,83,0.0,1.44444,0.340741,2.44444,0.429631,19.4444,0.333333,15.0,-15.3333,0.410073,-1.50701,P
22,57,0.0,0.888888,0.740742,0.666665,0.488889,126.111,-31.0,43.0,-12.0,0.175605,-2.36251,N
96,94,0.0,0.722223,0.285185,0.444445,0.42963,20.2222,-12.6667,25.6667,-13.0,0.451546,-2.08489,N
71,95,0.0,2.11111,3.62963,2.66667,3.55556,9.51852,-14.2222,17.7778,-3.55556,0.698902,-2.44501,N
216,78,0.0,1.33333,0.355555,4.33333,6.35555,36.1111,-14.3333,29.6667,-15.3333,0.33971,-2.05383,N
251,173,0.111111,2.16667,1.83485,2.38889,1.23678,56.7778,-20.6667,44.3333,-23.6667,0.318366,-2.0482,N
172,60,0.0,0.833333,0.388886,1.05556,0.329627,123.667,-29.0,44.0,-15.0,0.175844,-2.29339,N
68,127,0.0,1.05556,0.975629,1.27778,0.827759,16.3704,-16.4444,30.2222,-13.7778,0.601444,-2.03581,N
82,109,0.111111,0.722223,0.240741,1.33333,0.800001,17.7778,4.33333,9.66667,-14.0,0.376024,-1.27656,P
166,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
216,151,0.0,0.166667,0.278887,0.111111,0.172133,0.111111,-0.333333,0.666667,-0.333333,0.222222,-2.0944,N
181,162,0.0,2.66667,7.15555,13.3889,9.66294,42.1852,-17.2222,27.4444,-10.2222,0.285523,-2.32748,N
168,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
47,232,0.0,1.27778,1.25462,1.0,0.894427,12.7037,-5.11111,-11.1111,16.2222,0.500966,1.87536,N
98,144,0.0,0.222222,0.02963,0.333333,0.088889,1.0,-3.0,6.0,-3.0,1.0,-2.0944,N
180,141,0.0,0.055556,0.136083,0.055556,0.136083,0.037037,-0.111111,0.222222,-0.111111,0.111111,-2.0944,N
85,200,0.0,4.5,4.32435,6.05556,4.32777,58.5926,-19.1111,42.2222,-23.1111,0.300181,-2.02885,N
151,187,0.0,1.22222,0.740741,2.05556,1.04074,11.6296,-6.88889,-5.88889,12.7778,0.428363,2.15664,N
139,113,0.0,0.944444,0.975629,0.666667,0.421636,29.3333,-13.3333,23.0,-9.66667,0.327385,-2.19983,N
147,51,0.111111,1.16667,1.1,1.5,1.94444,126.333,-28.0,41.6667,-13.6667,0.165549,-2.30669,N
14,146,0.111111,0.888889,0.474074,1.11111,0.740741,10.5926,-7.77778,15.2222,-7.44444,0.487864,-2.10891,N
6,120,0.0,0.333333,0.088889,0.5,0.077778,1.14815,-2.77778,5.55556,-2.77778,1.0,-2.05729,N
136,129,0.111111,1.94444,3.08519,2.0,3.15556,24.7037,-16.7778,30.5556,-13.7778,0.449747,-2.16105,N
94,136,0.0,0.222222,0.02963,0.222222,0.02963,2.55556,-4.66667,9.66667,-5.0,0.84709,-2.07124,N
225,36,0.0,0.444445,0.272166,0.388889,0.327731,7.92593,-8.77778,17.2222,-8.44444,0.634921,-2.1073,N
202,193,0.0,1.11111,0.750308,3.38889,2.48924,41.7037,-11.4444,26.8889,-15.4444,0.278387,-1.993,N
64,196,0.0,2.66667,2.3758,3.44444,2.2771,49.8889,-16.6667,34.6667,-18.0,0.289997,-2.06386,N
23,85,0.0,1.44444,1.05185,1.77778,0.962963,17.963,2.77778,11.7778,-14.5556,0.399751,-1.38687,P
47,175,0.0,1.33333,0.788811,1.16667,0.888194,23.7407,-15.2222,0.111111,15.1111,0.351487,2.63016,N
37,78,0.0,1.0,0.177777,2.55556,2.87407,43.8148,-8.11111,24.2222,-16.1111,0.258916,-1.88607,N
145,155,0.0,4.94444,35.6185,9.94444,121.396,11.2963,-10.5556,18.7778,-8.22222,0.747294,-2.14053,N
170,185,0.0,0.611111,0.443053,1.44444,1.04704,10.7407,-7.88889,-2.88889,10.7778,0.435185,2.36281,N
231,30,0.0,0.722222,0.712325,3.0,2.79682,7.03704,-6.77778,13.8889,-7.11111,0.613718,-2.04728,N
18,13,0.0,0.888891,0.207407,1.11111,0.162961,140.259,-17.7778,26.5556,-8.77778,0.09906,-2.29238,N
38,202,0.0,2.16667,1.06979,8.33333,2.51219,57.3333,-21.3333,42.6667,-21.3333,0.302514,-2.09375,N
70,98,0.111111,1.22222,1.71852,1.77778,1.31852,4.66667,-10.3333,13.6667,-3.33333,0.89084,-2.39542,N
66,155,0.0,3.72222,21.7963,7.72222,71.5741,8.25926,-7.11111,13.2222,-6.11111,0.300624,-2.14762,N
186,46,0.0,0.666664,0.399996,1.05556,0.862948,135.519,-18.2222,30.1111,-11.8889,0.110653,-2.23262,N
63,122,0.0,0.0,0.0,0.0,0.0,0.333333,-1.0,2.0,-1.0,1.0,-2.0944,N
33,142,0.0,1.88889,1.37706,0.888889,1.40897,3.85185,-6.55556,10.1111,-3.55556,0.81358,-2.2806,N
189,184,0.0,1.66667,0.843274,2.77778,2.00739,50.5926,-14.1111,35.2222,-21.1111,0.300945,-1.96448,N
140,73,0.0,1.72222,0.82776,0.777777,1.0037,46.2963,-1.88889,14.4444,-12.5556,0.176156,-1.68159,N
222,93,0.0,1.72222,0.062963,0.166667,0.033333,2.44444,-4.33333,9.0,-4.66667,0.878395,-2.07507,N
14,146,0.111111,0.888889,0.474074,1.11111,0.740741,10.5926,-7.77778,15.2222,-7.44444,0.487864,-2.10891,N
112,38,0.0,11.0556,11.0743,1.11111,1.06805,64.6296,-19.2222,41.4444,-22.2222,0.271659,-2.03882,N
56,107,0.0,4.55556,13.4074,6.77778,23.1852,7.96296,-10.2222,15.1111,-4.88889,0.730592,-2.29176,N
250,176,0.0,1.61111,1.06284,3.44444,1.69531,53.6667,-19.6667,42.0,-22.3333,0.318137,-2.05226,N
18,204,0.0,2.55556,1.20493,2.77778,1.14827,57.8889,-19.3333,42.3333,-23.0,0.302525,-2.03854,N
112,35,0.0,1.11111,1.22963,1.44444,0.829631,127.556,-30.3333,45.0,-14.6667,0.176083,-2.31105,N
2,44,0.0,2.16667,2.38889,2.38889,1.52963,18.7407,-4.22222,19.4444,-15.2222,0.457681,-1.75373,P
83,83,0.111111,0.777779,0.785184,1.66667,3.11111,49.8519,-11.5556,29.1111,-17.5556,0.260605,-1.95852,N
132,182,0.0,0.888889,0.655462,2.11111,1.77221,43.5185,-9.88889,27.1111,-17.2222,0.280764,-1.91735,N
144,139,0.0,5.5,3.94445,1.38889,0.596294,64.6667,-20.3333,42.3333,-22.0,0.27569,-2.06547,N
231,13,0.0,1.27778,0.574135,1.0,1.05409,118.667,-36.3333,51.3333,-15.0,0.215088,-2.3519,N
93,195,0.0,1.83333,1.20646,4.05556,2.12307,61.5926,-20.7778,45.2222,-24.4444,0.305593,-2.03712,N
28,204,0.0,2.0,1.76383,3.22222,2.08344,55.8889,-18.3333,40.0,-21.6667,0.29685,-2.03737,N
148,109,0.0,0.999999,1.21106,1.22222,0.655462,49.4074,-20.5556,40.4444,-19.8889,0.325138,-2.10548,N
54,133,0.0,1.55556,1.00741,0.5,0.344444,5.37037,-5.11111,10.8889,-5.77778,0.630471,-2.048,N
51,115,0.0,0.666667,0.488889,1.38889,0.685185,2.7037,-6.44444,8.88889,-2.44444,0.917989,-2.35839,N
85,225,0.0,1.5,1.00554,1.61111,1.28956,16.1852,-5.22222,-10.2222,15.4444,0.401151,1.89102,N
62,144,0.0,0.277778,0.062963,0.722222,0.32963,4.81482,3.55556,2.88889,-6.44444,0.574603,-0.969119,P
235,46,0.0,1.16667,0.62361,1.33333,0.596282,114.63,-41.2222,54.7778,-13.5556,0.240722,-2.39503,N
167,189,0.0,3.77778,2.23772,3.77778,1.54441,58.4074,-21.2222,42.1111,-20.8889,0.295523,-2.10133,N
222,189,0.0,0.833333,1.00554,1.0,1.19257,17.2963,-8.22222,-9.55556,17.7778,0.41042,2.06044,N
209,94,0.0,1.0,0.760117,0.611111,0.490653,9.11111,-9.66667,18.3333,-8.66667,0.619713,-2.12934,N
178,43,0.0,1.16667,1.1,1.11111,0.740737,125.259,-28.7778,44.8889,-16.1111,0.174948,-2.27065,N
40,17,0.0,1.27778,0.95258,1.44445,1.10889,70.5185,-24.2222,48.1111,-23.8889,0.286238,-2.09852,N
156,49,0.0,1.05555,0.574134,1.22222,0.544332,38.037,-7.11111,18.2222,-11.1111,0.221187,-1.94975,N
155,20,0.0,0.611112,0.327729,0.611112,0.327729,111.704,-39.7778,53.5556,-13.7778,0.240108,-2.38521,N
174,77,0.0,1.0,0.311108,1.27778,1.35184,135.926,-22.1111,34.2222,-12.1111,0.127385,-2.27715,N
106,191,0.0,3.16667,3.03132,2.83333,2.89636,63.0,-23.6667,49.6667,-26.0,0.317523,-2.06229,N
244,108,0.0,6.5,5.10229,1.72222,0.827759,23.7037,-11.1111,20.2222,-9.11111,0.365332,-2.15439,N
157,184,0.0,1.27778,0.774074,1.33333,0.844445,19.4444,-12.6667,-3.66667,16.3333,0.38821,2.41945,N
22,114,0.111111,0.944444,1.16269,1.16667,0.408248,30.4815,-18.1111,30.8889,-12.7778,0.400536,-2.20716,N
215,235,0.0,1.38889,1.06284,1.05556,0.490653,9.18519,-7.22222,-3.55556,10.7778,0.482192,2.31076,N
231,233,0.0,1.44444,0.740741,1.16667,0.344444,12.5926,-11.1111,-2.11111,13.2222,0.478222,2.49158,N
52,196,0.0,1.44444,1.32777,6.77778,4.18817,46.0741,-16.8889,33.1111,-16.2222,0.294045,-2.10568,N
112,197,0.0,4.22222,2.99382,4.94444,3.12279,50.3333,-17.0,35.6667,-18.6667,0.296328,-2.07122,N
37,167,0.0,0.888889,0.562963,7.55556,4.60741,14.0741,-7.22222,8.11111,-0.888889,0.314507,-3.01508,N
20,134,0.0,0.666667,0.088889,0.611111,0.240741,2.96296,-5.55556,10.4444,-4.88889,0.829233,-2.13309,N
140,247,0.0,2.5,3.18889,2.66667,3.55556,8.11111,-6.33333,-6.66667,13.0,0.563467,2.11789,N
114,181,0.0,1.11111,0.385186,0.888889,1.0963,19.9259,-12.1111,-3.44444,15.5556,0.366581,2.42082,N
44,33,0.0,1.16666,0.936897,1.05555,0.854183,125.889,-33.6667,47.6667,-14.0,0.191215,-2.348,N
202,140,0.0,0.722222,0.490653,0.444444,0.344265,1.03704,-0.777778,2.55556,-1.77778,0.814815,-1.83888,N
95,47,0.0,0.72222,0.32963,1.5,0.477777,107.111,-41.6667,65.0,-23.3333,0.275957,-2.27107,N
108,113,0.0,0.444444,0.207407,0.444444,0.118519,5.51852,4.11111,3.44444,-7.55556,0.566138,-0.989308,P
241,70,0.0,1.05556,0.712326,4.11111,2.75412,39.963,-10.5556,25.1111,-14.5556,0.274051,-1.99041,N
34,13,0.0,0.22222,0.172131,1.55555,0.54433,70.3704,-29.1111,53.2222,-24.1111,0.311437,-2.15499,N
185,188,0.0,1.77778,1.12875,2.0,1.24722,50.1852,-15.5556,35.7778,-20.2222,0.30043,-2.00738,N
48,192,0.0,1.22222,1.00741,2.88889,4.82963,9.96296,-3.88889,-7.55556,11.4444,0.476236,1.90846,N
141,68,0.0,1.44444,1.00741,2.16667,0.877779,27.1852,-8.88889,29.1111,-20.2222,0.445652,-1.84852,P
160,187,0.111111,2.61111,1.93697,5.11111,3.53815,49.4815,-14.4444,34.2222,-19.7778,0.297341,-1.99063,N
224,242,0.0,1.88889,0.829629,2.22222,3.27407,11.7407,-9.22222,-2.88889,12.1111,0.454547,2.3866,N
190,162,0.0,2.11111,3.98518,13.9444,155.13,41.3333,-19.0,29.3333,-10.3333,0.298471,-2.49461,N
162,227,0.0,1.38889,0.996296,3.16667,8.61111,13.963,-11.5556,1.44444,10.1111,0.425501,2.70705,N
200,215,0.0,1.55556,0.958394,4.72222,2.64505,23.037,-17.7778,-1.44444,19.2222,0.420767,2.56105,N
166,182,0.0,3.05556,4.21329,4.0,2.36643,58.4074,-17.5556,42.4444,-24.8889,0.3112,-1.97849,N
58,122,0.0,0.277778,0.107407,0.555556,0.118519,5.62963,4.11111,3.11111,-7.22222,0.551587,-0.964797,P
163,68,0.0,1.83333,2.21111,1.55556,0.962963,56.7778,-14.3333,34.3333,-20.0,0.265053,-1.98431,N
249,207,0.222222,2.72222,0.928957,0.888889,0.272165,12.1481,-7.77778,-5.44444,13.2222,0.432389,2.21726,N
46,235,0.0,1.94444,1.84074,1.72222,3.57407,10.8889,-10.0,-4.66667,14.6667,0.520399,2.31624,N
78,30,0.0,0.666667,0.666666,0.944444,0.772201,112.963,-40.8889,54.4444,-13.5556,0.242337,-2.39506,N
191,180,0.111111,3.55556,1.18634,2.22222,1.10889,60.0741,-20.5556,46.1111,-25.5556,0.31801,-2.02215,N
114,121,0.0,0.444444,0.118518,0.611111,0.107407,6.40741,4.77778,3.11111,-7.88889,0.528219,-0.914324,P
85,101,0.0,1.33333,1.28889,1.27778,1.21852,21.2963,-0.222222,16.4444,-16.2222,0.404792,-1.5586,P
37,126,0.0,0.388889,0.062963,0.444445,0.251852,5.77778,5.0,3.0,-8.0,0.581349,-0.895807,P
173,90,0.0,0.666667,0.266666,0.833333,0.344444,23.5185,-18.5556,32.7778,-14.2222,0.496719,-2.18244,N
108,212,0.0,2.0,1.42222,1.55556,1.98518,8.03704,-6.11111,-3.77778,9.88889,0.513395,2.24265,N
33,117,0.0,0.5,0.122222,1.0,0.311111,6.44444,2.66667,5.33333,-8.0,0.53858,-1.23326,P
109,130,0.0,1.11111,0.740741,9.77778,21.763,13.037,-9.44444,17.5556,-8.11111,0.548124,-2.13737,N
60,181,0.111111,1.66667,1.2,2.66667,2.08889,19.6296,-7.55556,-5.22222,12.7778,0.285691,2.18914,N
219,133,0.0,0.833333,0.300001,0.444445,0.02963,9.85185,-10.8889,20.4444,-9.55556,0.627269,-2.13874,N
42,244,0.111111,1.11111,1.4707,1.11111,1.25904,12.8148,-9.77778,-3.44444,13.2222,0.446035,2.39174,N
71,90,0.0,2.77778,2.07407,5.11111,3.27407,22.6296,-1.88889,19.4444,-17.5556,0.420486,-1.62233,P
125,149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
223,62,0.0,0.333333,0.298142,0.444444,0.501848,6.44444,-7.0,15.0,-8.0,0.67037,-2.04872,N
80,95,0.0,1.22222,1.00741,0.944444,0.551851,21.4074,-0.222222,15.7778,-15.5556,0.390436,-1.56733,P
148,116,0.0,0.5,0.477778,1.16667,0.611111,6.11111,3.0,4.66667,-7.66667,0.544733,-1.16325,P
140,34,0.0,0.499999,0.122222,0.888887,0.207408,105.481,-42.7778,65.5556,-22.7778,0.283524,-2.28664,N
172,138,0.0,2.44444,10.0741,7.83333,49.6333,12.1852,-11.8889,21.1111,-9.22222,0.61525,-2.1721,N
23,219,0.0,1.5,1.00554,1.72222,0.928957,13.3704,-7.44444,-4.11111,11.5556,0.371914,2.25533,N
208,240,0.111111,1.05556,0.862963,2.44444,5.00741,14.1481,-9.77778,-3.44444,13.2222,0.421621,2.39249,N
169,104,0.0,1.55556,1.77221,5.61111,2.25503,18.5185,-7.55556,14.4444,-6.88889,0.314713,-2.11392,N
159,83,0.0,0.388889,0.250924,0.277777,0.250924,18.2222,-14.6667,26.0,-11.3333,0.50381,-2.17832,N
2,63,0.0,1.22222,0.562963,1.5,0.700001,18.0741,-2.55556,16.7778,-14.2222,0.435021,-1.68385,P
186,218,0.0,1.16667,0.744444,1.16667,0.655555,13.7037,-9.11111,-3.11111,12.2222,0.401347,2.38268,N
179,101,0.0,0.444448,0.385187,0.611109,0.329633,134.926,-25.4444,36.8889,-11.4444,0.141107,-2.32873,N
227,44,0.111111,0.555555,0.403687,1.61111,0.998146,47.8148,-14.7778,30.5556,-15.7778,0.271987,-2.07047,N
81,145,0.0,4.55556,4.53464,7.5,6.11283,13.4444,-10.6667,20.0,-9.33333,0.532728,-2.06232,N
133,181,0.0,2.38889,2.16453,4.77778,2.86486,41.2593,-10.4444,24.8889,-14.4444,0.265619,-1.99837,N
19,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
206,57,0.0,1.05556,0.196297,0.888889,0.340743,122.333,-33.0,50.0,-17.0,0.198924,-2.29717,N
236,117,0.0,0.777779,0.403687,1.27778,0.742868,45.8889,-19.0,37.6667,-18.6667,0.330477,-2.09948,N
71,187,0.0,2.0,1.63299,3.55556,1.86984,18.6667,-12.0,-7.33333,19.3333,0.431215,2.2543,N
151,163,0.0,2.05556,2.28519,18.1667,41.9889,40.0,-16.3333,24.0,-7.66667,0.263846,-2.51749,N
130,102,0.0,7.27778,73.7963,9.44444,90.9186,14.3704,-12.7778,17.5556,-4.77778,0.575126,-2.37894,N
170,189,0.0,2.27778,1.32358,2.44444,1.78471,51.1111,-16.0,36.6667,-20.6667,0.301346,-2.00893,N
152,18,0.0,0.777777,0.455422,0.555557,0.272164,112.111,-44.6667,55.0,-10.3333,0.254668,-2.45498,N
166,65,0.0,0.777777,0.785188,0.722221,0.329629,97.3333,-43.6667,71.3333,-27.6667,0.316474,-2.23914,N
32,45,0.0,2.27778,3.17407,3.27778,1.44074,21.9259,-4.11111,20.5556,-16.4444,0.428167,-1.73537,P
192,51,0.0,0.722224,0.389683,0.944443,0.772203,108.741,-40.5556,54.7778,-14.2222,0.250137,-2.38344,N
9,236,0.0,1.83333,3.45556,3.05556,5.52963,11.0741,-4.88889,-4.88889,9.77778,0.376554,2.08323,N
42,201,0.0,2.11111,2.01843,4.33333,4.72346,59.3333,-20.3333,44.0,-23.6667,0.306609,-2.04251,N
162,14,0.0,0.944445,0.53403,0.611113,0.712327,112.741,-41.2222,53.7778,-12.5556,0.242294,-2.40897,N
28,114,0.0,0.833333,0.433333,1.16667,0.255555,1.85185,-5.22222,8.44444,-3.22222,0.984127,-2.22266,N
45,89,0.0,0.777778,0.340741,0.777778,0.474074,2.2963,-6.55556,12.4444,-5.88889,0.986111,-2.1239,N
208,90,0.0,2.88889,2.56297,0.722222,0.062963,5.14815,-7.11111,14.5556,-7.44444,0.797212,-2.07343,N
159,40,0.0,0.888889,0.62063,0.555556,0.172131,125.148,-32.7778,49.5556,-16.7778,0.193665,-2.2949,N
23,129,0.0,0.5,0.077778,0.388889,0.151852,0.518518,-1.55556,3.11111,-1.55556,0.777778,-2.0944,N
83,81,0.0,0.444443,0.344265,0.722221,0.389682,59.4444,-22.6667,45.0,-22.3333,0.307419,-2.09885,N
181,27,0.0,0.722221,0.462964,0.5,0.255555,138.074,-16.5556,25.4444,-8.88889,0.096263,-2.26453,N
129,188,0.0,3.66667,2.01108,4.61111,2.40755,61.0741,-21.8889,44.7778,-22.8889,0.30013,-2.0791,N
70,177,0.0,2.16667,1.06979,1.66667,1.17379,49.4444,-13.3333,34.6667,-21.3333,0.305962,-1.94266,N
164,49,0.0,1.16667,0.433335,1.5,0.300001,126.185,-29.5556,46.7778,-17.2222,0.179413,-2.26374,N
154,120,0.0,0.444444,0.02963,0.444445,0.118518,5.96296,5.44444,2.44444,-7.88889,0.569444,-0.820403,P
181,186,0.111111,2.94445,2.71143,2.05556,1.67884,48.8148,-14.1111,34.8889,-20.7778,0.307027,-1.96851,N
132,223,0.0,2.11111,0.720082,1.77778,0.93492,16.5185,-9.88889,-9.22222,19.1111,0.433125,2.11955,N
118,182,0.111111,1.77778,1.29386,2.5,1.42595,45.0,-10.0,28.0,-18.0,0.281875,-1.91068,N
97,186,0.0,1.16667,0.691215,1.16667,1.00554,15.5926,-5.11111,-11.4444,16.5556,0.442661,1.86365,N
37,76,0.0,1.77778,0.918519,1.83333,1.81111,8.25926,-13.4444,15.2222,-1.77778,0.723011,-2.52021,N
42,138,0.0,0.444445,1.18519,0.444444,1.18519,0.296296,-0.555556,1.11111,-0.555556,0.092593,-2.0944,N
175,14,0.0,0.888888,0.807371,1.22222,0.779361,113.815,-41.1111,54.8889,-13.7778,0.24216,-2.39111,N
68,115,0.0,3.33333,3.10555,2.72222,2.79218,26.037,-22.7778,38.8889,-16.1111,0.523538,-2.09065,N
147,92,0.0,1.11111,0.429631,1.38889,2.24074,23.4444,-2.0,19.6667,-17.6667,0.414356,-1.65393,P
236,193,0.0,2.66667,1.68655,4.05556,3.27561,49.1111,-17.3333,36.3333,-19.0,0.303144,-2.06542,N
101,80,0.0,3.55556,1.85185,3.0,3.86667,24.8148,-1.44444,20.2222,-18.7778,0.412094,-1.62045,P
122,91,0.0,2.22222,2.02963,2.16667,1.27778,22.4815,-1.44444,18.8889,-17.4444,0.420716,-1.63041,P
76,19,0.0,0.944444,0.443052,0.888888,0.58373,114.259,-39.7778,54.2222,-14.4444,0.236733,-2.37598,N
74,88,0.0,0.722221,0.329632,0.500001,0.211111,110.593,-27.1111,50.8889,-23.7778,0.204675,-2.13924,N
32,113,0.0,0.5,0.077778,0.277778,0.151852,6.14815,3.22222,4.88889,-8.11111,0.563492,-1.17545,P
200,147,0.0,0.222222,0.544331,0.444445,0.68853,0.296296,-0.222222,0.444444,-0.222222,0.111111,-2.0944,N
178,25,0.0,0.722221,0.327731,1.55556,1.24126,44.8148,-15.7778,30.5556,-14.7778,0.284582,-2.11881,N
41,75,0.0,15.3889,19.1363,26.6111,31.7136,55.0,-22.6667,31.3333,-8.66667,0.297802,-2.35675,N
42,59,0.0,1.83333,3.5,2.05556,0.862963,21.8148,-3.11111,20.8889,-17.7778,0.445142,-1.68081,P
57,89,0.111111,0.555555,0.272169,1.27778,0.772203,106.074,-38.8889,58.1111,-19.2222,0.257746,-2.3062,N
123,94,0.0,0.500001,0.077778,0.833333,0.033333,21.4444,-13.6667,27.0,-13.3333,0.452182,-2.10097,N
89,195,0.111111,2.72222,1.86687,3.16667,1.8227,61.7407,-19.8889,44.4444,-24.5556,0.300235,-2.02094,N
93,147,0.0,3.05556,3.5865,3.55556,3.2157,7.7037,-3.77778,6.55556,-2.77778,0.349471,-2.06451,N
131,208,0.0,1.38889,0.418519,0.611111,0.240741,16.1852,-10.2222,-3.55556,13.7778,0.383167,2.392,N
189,79,0.0,2.72222,2.32963,1.33333,0.755556,41.4074,-10.2222,24.7778,-14.5556,0.265535,-1.98458,N
102,73,0.0,0.388889,0.062964,1.61111,1.21852,125.519,-30.2222,45.1111,-14.8889,0.178636,-2.3074,N
81,67,0.0,0.833332,0.459472,0.888889,0.58373,122.889,-31.6667,46.6667,-15.0,0.18855,-2.31719,N
88,88,0.0,0.833333,0.477778,2.88889,2.38518,22.1481,-2.44444,18.8889,-16.4444,0.413308,-1.65379,P
253,192,0.0,2.16667,2.00832,2.55556,1.5444,47.5185,-15.5556,35.1111,-19.5556,0.307473,-2.02023,N
146,125,0.111111,0.999997,0.444447,2.16667,1.94445,69.3333,-18.3333,41.3333,-23.0,0.257599,-2.01954,N
114,238,0.0,1.66667,1.13529,1.44444,1.06805,13.6296,-7.55556,-8.88889,16.4444,0.461459,2.04668,N
16,128,0.0,0.5,0.077778,0.666667,0.311111,5.55556,4.0,3.33333,-7.33333,0.561508,-0.985811,P
10,137,0.0,0.555555,0.074074,0.277778,0.018519,0.925926,-2.44444,5.22222,-2.77778,1.0,-2.05616,N
226,69,0.0,19.1111,991.718,20.4444,1039.54,23.8148,-13.7778,16.5556,-2.77778,0.508994,-2.48898,N
75,98,0.0,3.94444,45.8407,4.66667,39.2889,5.51852,-9.55556,14.7778,-5.22222,0.872146,-2.27297,N
202,63,0.0,0.388889,0.327731,0.444445,0.272166,6.07407,-6.22222,13.4444,-7.22222,0.653535,-2.04457,N
39,111,0.0,0.722222,0.374074,0.888889,0.429629,6.03704,2.88889,4.88889,-7.77778,0.562919,-1.17577,P
101,42,0.0,1.11111,0.607408,1.16667,0.744442,137.074,-19.8889,31.1111,-11.2222,0.115302,-2.26361,N
167,57,0.0,0.944447,0.374073,0.77778,0.696297,98.5926,-43.7778,68.8889,-25.1111,0.308813,-2.2644,N
117,137,0.0,0.277778,0.389682,0.388889,0.250924,0.777778,-2.33333,4.33333,-2.0,1.0,-2.12325,N
75,113,0.0,2.94444,4.12266,6.16667,6.2245,27.8889,-32.3333,49.0,-16.6667,0.622071,-2.29665,N
110,196,0.0,3.66667,1.8619,6.88889,4.86103,52.4815,-16.7778,37.5556,-20.7778,0.29763,-2.0226,N
133,182,0.0,2.5,5.45555,8.66667,71.2445,29.7778,-7.66667,17.0,-9.33333,0.256078,-2.21774,N
174,96,0.222222,2.22222,0.68853,0.944444,0.879816,55.1481,-3.11111,17.5556,-14.4444,0.174579,-1.72047,N
35,112,0.111111,0.888889,0.296297,0.555556,0.162963,16.1852,-12.2222,23.1111,-10.8889,0.492526,-2.13331,N
198,127,0.0,2.44444,4.38519,8.55556,59.5408,40.7407,-8.22222,22.4444,-14.2222,0.248999,-1.90835,N
160,210,0.0,1.61111,1.12963,1.22222,1.00741,17.4815,-11.1111,-4.44444,15.5556,0.403938,2.38645,N
58,232,0.0,2.5,1.45555,2.55556,0.829629,14.7037,-10.4444,-3.44444,13.8889,0.423483,2.40285,N
215,219,0.0,2.55556,2.23772,3.22222,2.49147,13.2222,-8.66667,-9.0,17.6667,0.494595,2.0861,N
37,114,0.333333,1.38889,2.01852,3.88889,3.76296,17.2222,5.33333,8.66667,-14.0,0.393691,-1.17666,P
242,81,0.0,22.3889,189.441,15.1667,110.878,41.9259,-26.4444,40.8889,-14.4444,0.420176,-2.27446,N
57,89,0.0,1.72222,1.30668,6.16667,4.70343,17.0,-12.0,22.6667,-10.6667,0.477489,-2.12975,N
144,169,0.0,1.11111,0.779364,1.38889,0.742867,17.1111,-11.0,2.66667,8.33333,0.324965,2.83482,N
55,128,0.0,0.333333,0.044445,0.388889,0.151852,5.03704,5.55556,1.22222,-6.77778,0.593915,-0.688601,P
226,83,0.0,0.888889,0.518519,1.05555,0.507406,90.6296,-48.2222,78.7778,-30.5556,0.362062,-2.23905,N
189,141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
45,188,0.0,2.44444,2.74074,3.11111,7.54074,33.3333,-11.0,24.0,-13.0,0.299865,-2.04072,N
148,169,0.111111,1.05556,0.774073,1.83333,2.61111,19.5926,-13.4444,-2.77778,16.2222,0.396121,2.46775,N
196,134,0.0,0.555556,0.251852,0.777778,0.296296,6.07407,4.11111,3.11111,-7.22222,0.529982,-0.966318,P
133,108,0.0,0.777777,0.74074,22.4444,104.919,45.5926,-13.1111,29.5556,-16.4444,0.275986,-2.01555,N
20,170,0.0,0.777778,0.785184,1.11111,0.562962,19.5556,-13.3333,-2.0,15.3333,0.387467,2.50439,N
29,195,0.0,0.444444,0.403687,0.611111,0.680414,16.037,-4.77778,-8.11111,12.8889,0.342307,1.94304,N
75,149,0.0,0.5,0.122222,1.05556,0.507407,7.51852,-5.88889,13.1111,-7.22222,0.578708,-2.01863,P
18,209,0.0,2.61111,0.712326,4.55556,2.67222,48.7778,-17.3333,36.0,-18.6667,0.302982,-2.06698,N
83,143,0.0,1.27778,1.10387,1.22222,0.544331,50.3704,-22.1111,43.2222,-21.1111,0.341229,-2.109,N
167,45,0.0,0.944444,0.729629,0.611109,0.285185,101.222,-42.3333,68.3333,-26.0,0.297414,-2.24782,N
78,128,0.0,1.16667,0.888194,1.38889,1.12382,49.9259,-21.7778,42.8889,-21.1111,0.340237,-2.10244,N
23,113,0.0,0.722222,0.996296,2.77778,2.78518,14.7037,7.22222,6.55556,-13.7778,0.451359,-0.9757,P
4,201,0.0,2.72222,1.67885,5.22222,3.12457,53.7037,-19.7778,40.5556,-20.7778,0.308859,-2.07523,N
