GLCM_Pan,Mean_G,Mean_NIR,SD_Plan,class
97.32,258.31,856.5,17.56,1
122.17,251.45,663.67,23.47,1
121.98,253.68,808.28,19.47,1
135.16,232.48,720.22,32.96,1
110.55,264.33,919.33,15.84,1
137.9,238.12,696.04,34.4,1
116.79,228.92,684.97,26.36,1
154.84,241.38,598.25,33.52,1
110.52,255.31,764.46,27.74,1
125.13,260.96,742.88,11.46,1
124.72,252.9,757.46,13.8,1
121.09,209.71,418.67,18.97,1
129.43,247.66,702.86,10.16,1
145.85,216.33,366.67,11.31,1
143.56,202.2,410.4,20.15,1
128.62,233.44,706.35,11.74,1
119.53,210.22,394.7,22.2,1
136.63,213.58,475.52,34.01,1
123.78,203.56,378.62,18.24,1
131.71,243.84,682.15,9.26,1
133.21,189.79,261.13,15.83,1
128.73,198.19,329.79,23.26,1
118.87,218.6,533.2,36.55,1
135.58,197.62,354.38,18.11,1
122.56,249.63,734.96,10.37,1
135.51,199.67,409.33,14.09,1
125.31,207.42,410.02,20.47,1
126.01,203.0,480.0,60.08,1
117.77,214.69,449.19,12.94,1
121.82,253.74,698.98,15.9,1
134.66,206.8,373.6,17.87,1
138.49,222.0,486.9,20.28,1
127.48,220.0,466.0,22.25,1
113.79,246.26,676.79,33.27,1
126.82,222.44,547.67,21.16,1
122.2,251.01,749.58,8.0,1
140.47,245.9,656.72,31.28,1
119.76,243.65,526.4,34.51,1
136.37,217.82,437.35,23.1,1
103.89,259.54,701.69,7.27,1
116.32,250.67,597.0,14.15,1
140.17,228.55,643.25,27.02,1
122.12,241.53,735.05,27.8,1
104.93,239.09,731.64,17.56,1
130.43,249.24,726.68,9.28,1
120.33,265.01,548.68,13.55,1
126.35,248.26,602.26,22.96,1
124.14,256.2,559.82,20.24,1
129.07,251.94,706.05,8.78,1
125.52,249.06,732.64,12.08,1
135.34,247.26,485.99,29.13,1
142.04,253.88,650.36,27.81,1
115.1,245.85,615.65,33.32,1
130.75,247.57,768.32,10.32,1
123.12,265.74,488.26,13.18,1
100.36,245.48,779.0,18.93,1
125.92,253.26,775.17,7.02,1
130.2,231.1,639.67,51.04,1
112.34,247.74,801.72,22.14,1
133.29,278.33,790.33,16.44,1
116.43,220.09,566.32,27.01,1
137.51,193.26,376.71,16.84,1
115.15,214.57,522.35,23.08,1
140.57,216.82,556.15,17.94,1
133.19,206.3,513.8,24.48,1
114.46,202.05,411.08,25.04,1
135.17,207.95,507.9,31.04,1
110.48,211.54,485.83,23.06,1
138.7,208.39,421.74,21.84,1
113.9,209.19,444.44,16.39,1
119.43,215.46,508.06,19.52,1
143.52,210.77,447.12,27.11,1
126.86,220.42,478.37,21.85,1
131.28,217.49,542.57,23.34,1
127.58,216.36,578.41,28.29,1
113.27,218.0,603.18,24.37,1
113.45,221.39,606.13,19.58,1
144.02,220.42,491.95,16.17,1
133.09,236.55,658.97,16.8,1
128.97,245.06,572.72,18.12,1
98.74,243.0,577.0,18.54,1
113.97,250.3,656.96,24.15,1
132.21,249.78,664.62,13.42,1
130.78,261.09,750.67,12.77,1
142.72,248.66,669.12,27.5,1
119.83,246.87,655.33,35.33,1
127.44,256.57,633.35,16.0,1
125.48,258.96,791.15,18.82,1
133.14,254.5,558.56,36.78,1
120.0,250.36,912.81,23.21,1
130.0,249.85,895.38,14.58,1
135.79,216.52,561.02,31.95,1
116.05,224.7,671.3,38.9,1
136.82,214.71,447.74,34.45,1
111.03,229.09,599.86,33.02,1
138.47,196.44,387.56,15.5,1
163.71,232.0,754.8,22.8,1
102.46,216.43,445.71,11.29,1
118.53,209.08,463.98,23.88,1
129.56,198.09,367.56,37.56,1
135.49,204.63,483.32,28.55,1
139.4,187.13,332.37,22.84,1
133.8,193.61,396.68,22.67,1
111.93,198.44,366.61,31.25,1
115.74,195.15,401.6,26.56,1
116.25,212.6,549.21,41.76,1
134.73,181.09,281.63,19.54,1
115.25,194.0,417.42,21.92,1
134.2,198.78,395.31,29.17,1
133.97,209.08,485.6,33.48,1
113.81,197.42,385.9,45.54,1
119.32,208.15,476.8,32.8,1
115.14,191.91,301.18,19.9,1
132.05,180.27,299.55,26.49,1
123.25,193.67,361.44,25.54,1
120.2,190.18,385.18,34.64,1
108.88,204.57,545.19,24.99,1
85.42,207.0,506.33,15.69,1
133.08,194.51,394.16,40.89,1
97.93,198.18,453.0,30.88,1
140.76,195.82,395.41,24.78,1
121.41,199.16,391.28,31.51,1
133.68,193.02,325.01,21.84,1
95.76,193.4,417.5,13.88,1
132.58,178.61,262.34,16.21,1
124.27,186.9,303.4,17.41,1
87.31,195.0,353.5,7.82,1
137.45,195.24,387.56,25.09,1
111.27,196.93,361.6,28.38,1
113.8,204.9,385.82,30.44,1
127.16,206.39,356.67,20.12,1
128.12,212.0,470.25,32.36,1
150.36,206.7,428.65,20.38,1
118.89,202.7,402.45,25.51,1
115.08,216.97,519.17,29.32,1
148.2,196.93,270.43,14.1,1
109.72,209.85,395.85,24.78,1
114.51,206.98,446.9,32.66,1
127.49,210.0,459.0,27.44,1
138.58,205.59,395.28,14.18,1
132.12,202.02,391.11,24.95,1
141.19,200.26,367.45,21.08,1
103.49,198.22,410.78,40.25,1
131.33,193.74,300.99,25.92,1
128.1,200.27,358.95,21.82,1
120.36,201.58,337.57,23.8,1
102.2,210.14,450.43,40.98,1
138.15,193.82,305.36,19.48,1
116.73,204.14,419.62,33.42,1
115.08,200.96,432.23,17.55,1
137.01,211.51,462.3,24.02,1
120.86,203.89,391.42,29.38,1
118.48,216.26,498.52,21.64,1
95.43,215.5,516.75,29.05,1
140.15,198.41,384.49,21.95,1
119.01,190.88,339.46,21.06,1
121.92,205.53,426.6,24.55,1
116.75,198.11,432.89,49.05,1
122.19,206.41,507.3,23.19,1
157.88,190.0,441.5,10.3,1
113.72,218.15,586.17,31.81,1
135.32,213.77,555.89,29.87,1
115.04,204.43,468.57,44.47,1
141.24,188.07,382.8,18.09,1
135.89,190.37,295.94,21.3,1
132.47,204.62,445.0,34.39,1
124.37,202.9,459.94,26.0,1
120.3,190.1,325.43,13.22,1
142.84,215.96,499.71,37.08,1
118.36,198.92,391.89,28.2,1
136.77,190.62,329.43,21.7,1
129.44,195.3,370.2,22.07,1
139.63,191.56,329.36,17.25,1
137.8,187.95,301.25,20.96,1
112.27,190.77,343.62,39.39,1
105.02,188.75,307.62,44.39,1
118.52,200.59,392.09,28.96,1
89.29,192.0,385.43,16.97,1
104.71,182.79,281.71,21.17,1
140.12,185.6,299.07,13.86,1
130.86,191.41,322.57,24.6,1
89.47,204.86,453.14,11.0,1
111.33,197.0,392.12,22.98,1
109.44,202.09,415.27,29.76,1
94.4,211.0,513.0,10.31,1
134.14,186.9,300.58,17.57,1
130.68,182.49,237.6,20.16,1
120.29,190.68,347.38,33.18,1
138.1,205.83,441.63,27.22,1
133.15,186.41,281.69,28.96,1
112.07,201.94,501.72,17.54,1
148.19,214.87,603.27,12.62,1
145.1,202.0,514.73,28.34,1
132.57,183.09,226.27,16.81,1
131.86,196.95,304.1,14.04,1
118.45,189.26,289.06,51.73,1
109.95,216.36,614.03,23.61,1
132.84,221.42,617.0,28.61,1
128.05,204.99,446.03,24.91,1
123.65,187.0,277.56,31.14,1
122.18,190.0,324.5,39.19,1
135.98,199.08,458.48,37.97,1
102.71,203.44,467.89,18.02,1
155.24,186.67,292.0,11.06,1
110.68,209.69,541.81,32.57,1
122.52,201.39,485.89,20.64,1
103.48,221.09,545.27,15.52,1
105.15,200.18,503.18,26.89,1
107.27,207.4,447.7,30.78,1
117.72,208.05,415.27,22.5,1
138.92,200.66,391.56,24.98,1
112.86,197.21,367.71,27.88,1
125.77,198.34,346.17,24.51,1
131.48,208.14,415.75,19.11,1
122.64,209.19,471.33,23.29,1
117.77,215.8,456.05,16.85,1
121.32,211.67,499.45,45.68,1
120.33,224.95,553.07,28.61,1
138.91,219.32,496.02,18.05,1
148.79,217.0,635.0,21.33,1
137.61,220.78,549.26,26.43,1
113.7,218.36,627.45,30.95,1
117.95,209.8,391.51,15.99,1
132.74,193.61,297.2,23.54,1
120.57,219.96,634.56,21.6,1
117.73,209.24,486.48,25.29,1
137.28,209.67,495.67,35.7,1
140.96,223.05,643.95,27.92,1
119.52,214.75,519.82,38.67,1
140.08,222.33,505.11,23.85,1
103.6,222.0,625.67,28.31,1
145.08,197.61,351.61,20.97,1
112.23,217.02,587.67,28.44,1
107.65,207.92,536.62,19.71,1
121.26,225.53,641.1,26.19,1
140.59,203.75,455.07,19.95,1
122.88,209.16,532.68,34.47,1
143.44,220.56,616.56,30.88,1
98.97,213.67,454.33,32.45,1
128.01,201.62,421.96,30.72,1
152.31,211.25,575.5,19.51,1
123.29,209.93,492.95,16.68,1
147.23,190.35,343.41,12.49,1
113.03,212.24,543.41,34.52,1
108.09,231.15,666.92,23.96,1
134.01,199.17,444.58,21.56,1
115.31,216.86,522.81,44.18,1
116.98,225.79,632.0,34.66,1
117.82,214.98,548.53,40.32,1
135.61,209.24,553.6,28.45,1
129.3,212.13,455.54,47.59,1
142.6,216.24,531.24,30.96,1
131.33,195.4,337.19,19.56,1
145.07,208.31,493.08,24.71,1
122.43,202.45,477.25,24.63,1
142.18,215.48,496.68,28.1,1
153.75,199.75,467.25,25.13,1
138.5,200.68,336.24,15.14,1
124.86,211.45,433.38,25.83,1
138.13,222.25,606.36,53.72,1
122.93,218.3,578.79,35.17,1
155.87,214.29,582.0,21.08,1
126.72,202.56,424.51,24.26,1
119.73,214.83,535.84,29.33,1
134.92,206.0,373.82,17.99,1
133.83,209.8,444.76,26.17,1
133.61,225.0,621.89,22.56,1
122.87,220.16,510.77,22.64,1
123.62,235.54,708.13,22.6,1
135.38,229.73,620.07,23.55,1
111.39,203.0,403.5,24.95,1
116.04,214.15,571.19,26.54,1
132.45,215.02,579.57,26.23,1
125.68,219.7,481.09,53.14,1
108.49,236.38,735.56,24.14,1
134.03,235.33,720.3,30.94,1
134.26,213.83,488.45,18.88,1
117.97,226.0,517.0,16.19,1
110.09,217.0,470.0,14.58,1
115.65,233.54,733.24,23.14,1
127.59,222.02,621.81,37.39,1
142.85,212.23,595.69,34.99,1
126.99,225.23,668.96,13.91,1
117.52,212.04,512.82,33.6,1
120.57,231.4,690.71,22.55,1
144.46,217.9,550.58,12.26,1
100.27,226.71,638.0,31.42,1
117.45,225.95,535.25,27.56,1
133.5,214.05,559.3,16.48,1
147.84,216.75,562.88,20.0,1
140.79,208.72,391.45,18.47,1
120.56,214.27,560.14,26.32,1
125.69,227.36,750.55,21.58,1
131.57,173.76,255.43,13.17,1
132.03,180.02,274.16,14.95,1
134.54,193.72,395.15,25.83,1
129.09,208.64,490.19,34.7,1
97.64,193.14,373.71,19.92,1
129.82,180.0,266.4,16.68,1
131.16,171.24,211.55,7.8,1
104.72,227.71,708.29,17.93,1
98.9,220.75,572.5,27.96,1
126.16,226.74,748.09,34.48,1
112.66,199.42,433.63,34.7,1
120.37,183.92,315.16,25.09,1
123.51,203.73,521.57,39.08,1
122.25,234.59,848.83,21.44,1
125.18,196.15,470.4,28.16,1
133.35,184.24,283.29,19.75,1
128.75,175.77,229.85,10.87,1
133.44,212.87,644.81,35.84,1
135.42,194.02,379.4,22.07,1
122.53,200.08,321.99,26.64,1
114.75,232.92,351.92,22.88,1
123.93,220.38,665.48,21.52,1
127.33,206.33,496.02,26.83,1
127.17,270.54,300.02,11.42,1
135.55,223.46,236.48,20.99,1
116.48,256.36,918.04,15.06,1
118.28,261.2,294.8,21.64,1
104.71,224.45,495.45,16.66,1
130.0,233.22,293.75,24.19,1
128.96,230.2,438.97,28.71,1
123.31,257.84,261.71,22.17,1
114.42,234.08,392.44,22.73,1
116.87,228.65,683.35,38.76,1
120.2,235.84,823.12,33.79,1
126.35,222.0,559.06,47.08,1
138.55,218.33,506.89,42.81,1
132.52,226.8,788.4,39.66,1
130.28,223.48,371.39,30.16,1
136.16,243.75,255.83,7.67,1
121.27,233.74,391.68,35.39,1
135.27,204.61,208.9,16.7,1
128.41,216.56,306.18,22.95,1
125.33,217.42,630.35,61.36,1
136.3,235.38,313.29,16.39,1
134.76,208.83,406.72,29.2,1
119.65,228.38,440.87,21.96,1
130.98,238.02,247.7,15.66,1
106.36,238.08,254.38,15.16,1
126.58,252.95,212.71,12.13,1
123.07,252.2,141.6,4.68,1
134.36,218.27,249.24,15.26,1
130.54,211.71,260.79,29.24,1
128.81,245.1,295.1,19.33,1
108.74,239.88,289.04,37.31,1
121.97,254.3,458.86,14.77,1
119.74,232.9,503.36,26.76,1
136.04,232.3,413.67,28.14,1
124.55,265.3,178.76,6.25,1
148.2,229.75,314.5,15.47,1
129.97,256.19,431.89,10.83,1
129.04,229.55,375.05,37.05,1
114.8,233.51,462.23,30.52,1
142.71,235.5,259.9,12.23,1
114.5,260.68,440.43,8.67,1
129.67,253.55,438.43,11.1,1
154.68,236.31,415.08,15.61,1
113.89,237.8,536.4,26.13,1
158.88,239.2,346.4,14.66,1
122.46,256.06,268.16,30.17,1
132.99,234.97,345.89,10.64,1
129.64,240.83,381.03,13.36,1
127.66,238.33,463.94,27.26,1
150.31,261.5,343.0,7.62,1
135.04,238.26,412.12,15.1,1
115.65,243.43,535.34,20.84,1
131.45,232.18,365.6,16.74,1
118.07,260.09,449.85,16.12,1
117.77,235.49,396.57,31.21,1
142.12,249.86,418.93,15.19,1
117.2,236.56,384.74,10.08,1
121.7,245.82,422.7,14.48,1
123.48,248.45,424.62,15.02,1
132.66,204.98,521.27,34.92,1
117.97,215.81,679.6,23.27,1
129.76,239.61,522.51,44.79,1
131.05,199.55,526.54,35.2,1
136.16,203.67,427.26,28.28,1
133.66,190.55,329.03,18.44,1
131.75,193.43,398.5,24.65,1
118.14,221.98,633.96,37.79,1
140.6,214.45,676.76,19.09,1
134.3,182.84,336.88,24.59,1
118.96,244.53,644.63,31.45,1
136.44,170.96,176.79,8.1,1
123.87,220.77,788.38,14.96,1
134.8,172.5,211.0,15.06,1
130.99,182.62,217.43,15.6,1
112.89,192.63,433.18,30.16,1
105.65,274.0,385.5,31.58,1
139.84,256.83,328.54,15.8,1
136.9,212.07,534.87,42.92,1
123.94,184.88,359.74,47.14,1
131.64,192.66,386.51,19.54,1
123.99,223.77,596.32,22.55,1
130.42,204.6,405.1,33.13,1
126.23,231.43,392.53,17.21,1
136.48,233.34,430.54,14.7,1
133.23,235.76,445.68,22.45,1
90.62,287.67,485.0,80.44,1
123.6,364.98,429.75,18.59,1
116.99,356.0,456.83,70.79,1
113.12,259.83,366.11,16.63,1
93.2,364.0,490.0,101.57,1
129.31,261.35,339.95,31.71,1
122.15,307.72,360.0,36.23,1
109.23,321.44,449.81,10.57,1
132.1,281.91,421.63,13.57,1
120.71,380.95,443.95,27.76,1
130.17,179.81,251.75,10.69,1
133.82,182.0,306.14,15.79,1
137.11,221.41,519.47,30.35,1
133.89,199.94,392.55,22.59,1
134.23,211.71,556.88,30.22,1
101.95,200.0,482.5,18.81,1
140.7,207.11,504.31,24.57,1
115.88,211.71,505.34,30.23,1
114.88,183.0,334.24,33.38,1
132.4,227.49,723.31,29.47,1
114.26,227.41,755.09,22.3,1
130.62,173.62,199.25,10.63,1
119.63,210.6,511.06,35.08,1
135.78,201.65,475.91,33.89,1
118.7,223.74,617.16,33.03,1
127.9,223.28,587.88,26.95,1
133.27,219.63,592.32,32.38,1
137.44,212.75,523.06,28.89,1
119.19,241.29,744.83,24.79,1
133.31,225.48,687.89,23.24,1
118.61,215.0,458.48,26.95,1
115.64,224.54,658.69,14.44,1
119.4,236.34,663.83,28.22,1
133.07,212.27,502.47,33.35,1
132.64,198.42,391.5,18.23,1
119.42,230.07,670.5,31.53,1
114.33,199.38,413.85,42.0,1
118.04,226.65,538.17,31.14,1
119.79,226.06,616.75,17.09,1
127.26,211.4,487.3,28.31,1
138.21,204.11,413.69,20.54,1
126.06,195.0,379.74,28.29,1
119.5,229.39,708.37,30.61,1
120.3,242.13,774.08,23.21,1
118.48,233.66,610.08,33.64,1
143.94,231.77,583.81,24.98,1
102.49,215.64,454.91,21.78,1
123.93,222.43,540.6,27.28,1
145.55,211.0,425.67,9.21,1
115.8,237.04,627.32,23.56,1
116.94,253.54,857.46,14.37,1
132.29,252.68,799.16,29.1,1
162.07,244.2,698.0,19.95,1
123.71,223.85,521.96,27.18,1
144.65,219.88,509.76,18.28,1
139.77,218.66,475.18,25.09,1
135.44,215.88,479.0,31.3,1
136.3,231.98,594.47,28.22,1
127.12,231.24,569.67,25.38,1
114.42,215.21,497.88,35.86,1
138.04,211.72,407.29,27.35,1
130.0,216.95,414.7,14.15,1
112.83,225.58,548.21,24.43,1
165.66,230.0,555.0,9.03,1
129.54,218.58,473.82,29.21,1
120.52,228.06,482.64,22.23,1
112.33,224.18,426.24,24.49,1
116.04,219.18,472.35,31.62,1
133.2,219.04,461.13,12.87,1
130.05,205.38,343.25,29.07,1
108.59,209.1,415.6,25.72,1
108.6,240.79,612.18,27.7,1
114.68,246.47,573.46,20.08,1
128.34,234.78,576.8,34.98,1
116.82,232.46,648.04,18.6,1
141.41,213.63,451.24,22.18,1
139.6,223.9,435.91,27.3,1
119.35,231.03,461.28,22.54,1
97.15,217.0,448.0,11.65,1
139.41,228.09,471.61,27.25,1
116.33,238.95,545.29,26.86,1
115.07,214.17,469.5,31.61,1
141.8,249.95,576.48,17.84,1
141.06,233.0,641.64,42.4,1
132.71,219.09,476.21,22.64,1
136.86,238.19,637.8,27.99,1
135.57,236.21,608.17,28.39,1
132.44,218.03,439.0,16.43,1
128.78,219.38,405.92,22.05,1
133.47,212.09,415.07,28.97,1
110.91,229.33,502.67,14.95,1
120.92,240.97,668.75,26.29,1
124.37,219.88,458.78,25.34,1
128.94,233.88,529.55,30.35,1
107.88,235.6,574.2,19.17,1
119.3,224.68,468.73,18.63,1
101.84,222.5,405.0,22.16,1
128.4,244.45,523.76,17.62,1
152.74,234.64,505.09,13.38,1
135.85,225.82,598.69,29.07,1
120.71,227.91,656.25,28.36,1
123.22,239.62,579.38,33.68,1
134.36,193.83,371.33,20.96,1
117.17,237.29,746.84,27.94,1
127.91,223.82,520.8,31.73,1
131.13,180.07,283.7,20.26,1
126.72,196.58,386.29,33.06,1
119.1,201.86,438.58,38.1,1
133.77,227.37,658.63,35.95,1
130.88,196.81,465.36,34.7,1
136.48,189.79,368.83,18.63,1
125.9,207.0,605.77,33.61,1
136.43,193.46,467.54,25.17,1
125.77,235.56,765.85,36.77,1
134.55,226.2,676.77,50.4,1
135.85,265.49,885.02,18.14,1
120.72,253.75,893.27,24.56,1
123.66,203.92,604.44,42.02,1
116.42,203.92,531.45,31.06,1
137.84,210.49,614.66,48.01,1
126.27,224.37,721.18,31.65,1
122.97,223.35,794.93,34.24,1
136.72,208.91,601.09,32.93,1
130.15,245.06,825.09,34.04,1
122.24,231.73,647.12,36.2,1
126.6,265.57,511.12,37.9,1
131.78,221.17,584.57,59.06,1
125.11,240.87,639.5,41.14,1
129.74,208.24,317.12,23.68,1
121.54,267.24,339.58,27.98,1
132.26,192.72,155.94,13.24,1
128.73,214.77,233.81,26.4,1
128.73,231.93,230.55,23.44,1
123.06,232.65,373.59,41.86,1
129.77,188.66,368.14,41.63,1
125.03,215.19,310.11,26.59,1
130.45,188.17,253.99,21.5,1
127.37,204.82,621.78,48.5,1
124.75,201.46,494.4,24.1,1
126.31,221.78,621.94,32.62,1
115.64,212.88,668.12,32.91,1
127.64,196.47,490.03,50.39,1
127.54,197.48,512.33,35.08,1
123.86,214.53,677.7,24.19,1
128.56,203.46,604.38,37.25,1
107.98,217.96,677.5,25.56,1
132.2,199.87,472.34,30.98,1
124.46,246.0,591.72,32.54,1
127.8,194.48,199.59,19.2,1
116.8,171.05,334.14,37.85,1
132.19,174.46,340.91,26.21,1
121.58,222.71,811.23,31.33,1
130.5,174.44,282.82,20.1,1
128.62,187.44,347.1,30.0,1
127.76,200.65,506.58,27.74,1
118.35,209.98,568.52,32.59,1
133.73,182.07,340.19,16.95,1
137.01,199.92,526.07,29.09,1
136.55,201.03,514.27,27.37,1
128.42,204.75,555.86,35.93,1
119.97,228.43,727.43,22.63,1
134.67,192.95,396.56,24.37,1
127.21,202.54,592.77,49.22,1
121.5,289.0,480.7,24.99,1
122.24,377.69,399.06,27.16,1
132.78,296.54,409.81,36.13,1
125.1,451.56,538.24,47.56,1
135.87,283.2,276.6,23.1,1
121.54,334.53,385.36,46.65,1
119.17,274.64,519.32,30.02,1
103.05,337.78,441.11,71.04,1
131.75,277.01,463.47,42.12,1
129.96,231.4,611.25,26.4,1
116.98,252.53,582.49,18.26,1
124.79,319.26,508.81,27.3,1
124.77,249.11,647.66,30.45,1
128.42,187.22,271.82,34.04,1
127.76,218.21,524.61,37.32,1
125.63,230.08,667.08,30.67,1
137.68,203.89,372.6,23.53,1
119.6,212.07,587.9,37.18,1
135.44,234.95,570.68,19.24,1
122.72,201.45,359.34,22.8,1
142.19,227.02,661.4,24.12,1
109.5,227.1,704.38,28.24,1
132.57,204.45,413.32,38.31,1
132.42,185.86,355.47,20.7,1
127.75,207.55,531.16,29.96,1
119.46,237.88,690.52,26.42,1
124.23,222.51,653.6,29.6,1
119.33,250.12,665.38,33.61,1
140.64,248.28,662.11,42.37,1
139.7,247.64,623.19,20.96,1
135.49,214.97,457.08,24.41,1
127.08,242.09,608.63,37.4,1
120.6,242.91,635.72,28.09,1
126.67,246.11,440.58,35.6,1
127.81,245.35,516.15,42.71,1
128.44,264.11,357.14,11.74,1
127.46,296.97,304.53,8.74,1
124.75,277.51,550.97,36.42,1
123.47,278.23,736.45,20.67,1
130.37,267.65,356.22,18.8,1
123.98,257.82,678.75,23.38,1
126.75,251.02,575.8,43.97,1
129.81,215.72,296.22,41.78,1
128.55,187.23,152.56,10.31,1
124.15,279.9,430.05,35.12,1
130.17,178.37,189.51,10.49,1
126.46,195.0,86.5,7.33,1
130.53,204.56,263.83,18.42,1
129.16,187.9,242.73,19.27,1
128.55,222.36,653.12,26.96,1
125.07,229.42,698.78,36.43,1
133.21,234.39,794.55,36.52,1
121.42,239.48,727.62,26.84,1
125.38,222.05,595.48,32.54,1
141.41,225.3,654.49,34.76,1
123.29,230.98,648.13,31.53,1
126.01,233.59,667.84,27.52,1
114.6,239.49,720.43,25.95,1
128.51,215.73,498.92,50.79,1
120.63,216.59,583.78,36.54,1
132.83,200.19,365.28,26.98,1
135.88,215.08,553.43,29.08,1
140.14,210.53,422.6,26.35,1
131.41,212.29,505.01,30.54,1
139.76,209.98,512.05,42.52,1
134.03,198.19,430.0,40.84,1
121.3,215.87,556.22,20.88,1
131.56,215.41,483.92,39.68,1
134.83,203.54,484.26,34.13,1
118.03,218.04,540.08,34.35,1
119.01,229.76,603.07,39.39,1
126.26,208.67,521.76,35.93,1
127.78,222.54,648.08,32.67,1
131.05,191.95,333.32,31.3,1
135.58,212.82,509.72,32.46,1
126.82,204.69,567.38,27.61,1
130.64,202.54,418.23,30.38,1
116.39,201.54,456.19,42.59,1
134.31,202.44,467.04,40.69,1
146.62,208.59,454.0,15.86,1
115.49,219.81,551.62,32.85,1
118.59,220.63,670.05,30.68,1
134.81,193.32,357.67,23.8,1
128.84,212.93,614.94,31.12,1
123.54,212.27,512.0,28.6,1
119.19,212.22,566.53,22.86,1
134.45,202.78,480.15,35.5,1
125.05,227.18,572.23,30.76,1
121.21,237.57,722.57,30.98,1
134.12,217.42,546.42,30.87,1
126.35,225.46,667.11,34.28,1
122.03,227.07,550.97,36.81,1
126.8,223.86,521.52,29.9,1
122.17,223.47,641.84,24.73,1
132.85,208.51,497.49,37.15,1
145.28,207.94,437.88,20.94,1
134.46,211.88,436.73,33.92,1
134.67,234.26,504.28,44.56,1
101.37,214.47,503.15,19.52,1
126.99,216.33,585.6,34.32,1
122.08,226.88,460.46,24.74,1
141.0,192.5,401.76,20.62,1
115.64,239.9,610.33,25.96,1
133.62,218.94,417.46,27.5,1
123.78,203.34,438.56,30.54,1
125.78,220.15,536.24,24.86,1
148.47,222.1,550.2,34.22,1
124.03,218.91,594.94,28.09,1
153.86,237.6,536.53,19.01,1
134.66,205.45,365.08,30.57,1
117.08,248.45,510.09,27.05,1
137.68,228.64,443.54,34.98,1
120.6,217.57,480.12,33.6,1
118.36,221.63,617.0,34.04,1
136.94,219.19,496.36,34.94,1
146.23,214.15,509.15,20.54,1
141.37,254.15,462.71,26.5,1
117.36,236.92,485.33,27.02,1
136.25,229.2,480.7,34.14,1
122.45,226.04,506.95,33.63,1
130.32,237.37,448.41,30.51,1
123.52,243.02,396.0,21.41,1
139.4,230.86,420.95,39.06,1
118.7,237.3,485.57,33.55,1
136.73,217.6,512.53,28.84,1
104.38,236.92,603.46,18.09,1
142.38,223.9,474.6,23.82,1
124.18,211.84,481.67,36.53,1
133.39,226.84,432.17,34.91,1
118.06,228.73,451.6,29.67,1
115.47,240.48,463.18,25.08,1
126.59,224.7,415.12,32.78,1
113.15,222.48,602.48,34.32,1
135.63,243.0,642.05,54.45,1
132.41,238.5,391.64,40.86,1
117.0,252.94,421.09,12.69,1
119.28,250.72,640.58,33.74,1
120.95,230.66,486.0,38.47,1
110.0,239.57,449.06,23.22,1
126.12,249.57,387.0,27.31,1
142.14,237.21,502.93,28.59,1
137.78,228.5,514.8,31.8,1
131.2,188.28,253.81,19.46,1
138.63,221.56,436.44,20.22,1
142.72,217.32,472.36,16.56,1
127.82,241.4,587.97,28.73,1
133.42,206.89,295.1,27.73,1
101.09,239.58,584.53,13.5,1
133.84,194.18,311.3,21.67,1
127.7,340.25,274.56,12.5,1
125.73,306.99,418.49,32.3,1
126.62,315.34,260.33,35.39,1
118.2,313.91,508.03,29.09,1
126.4,412.72,364.92,10.98,1
111.69,392.54,377.08,54.77,1
125.37,298.49,557.04,24.8,1
133.94,298.08,370.08,64.23,1
123.24,237.39,481.83,22.74,1
124.98,237.2,570.64,30.35,1
129.02,236.55,375.85,29.52,1
121.42,232.45,496.73,19.69,1
126.64,262.32,423.57,25.08,1
122.99,250.48,468.41,35.31,1
121.74,291.73,406.89,26.13,1
119.33,329.77,592.89,47.29,1
134.82,235.58,553.21,25.78,1
117.42,271.49,379.57,24.11,1
131.14,321.28,581.02,56.13,1
129.38,234.2,655.59,26.57,1
117.97,233.44,695.14,20.78,1
118.15,239.18,643.44,23.13,1
132.95,228.99,567.68,37.13,1
127.9,235.89,687.22,28.95,1
142.27,236.88,583.82,21.74,1
118.09,250.05,645.6,22.86,1
132.43,236.59,570.18,30.11,1
131.74,250.85,679.21,26.75,1
120.92,241.75,749.49,22.24,1
129.54,240.56,632.24,23.4,1
116.01,254.54,657.71,25.4,1
125.99,245.8,690.1,32.37,1
128.4,237.24,519.18,31.19,1
116.99,240.51,635.42,21.34,1
133.26,237.82,682.86,33.36,1
130.84,237.8,608.71,37.56,1
115.36,245.19,737.31,30.57,1
136.26,244.75,697.92,40.64,1
134.84,234.3,636.34,24.5,1
123.72,241.82,693.48,19.79,1
134.24,230.47,470.85,23.32,1
119.29,242.04,575.77,26.82,1
115.6,245.19,724.54,37.47,1
131.96,228.92,484.69,27.71,1
130.69,211.9,386.54,42.95,1
127.26,240.25,515.04,30.84,1
134.16,494.08,384.89,48.08,1
135.48,277.61,198.24,14.82,1
129.58,287.45,169.12,26.58,1
121.09,426.69,360.18,24.99,1
127.08,592.33,470.33,33.28,1
129.36,709.45,597.65,31.8,1
123.45,846.87,714.47,30.96,1
126.89,312.5,181.67,17.61,1
128.38,724.67,590.43,43.2,1
123.82,226.91,498.88,38.88,1
133.96,259.95,393.5,11.25,1
136.74,231.26,592.55,29.57,1
138.31,206.96,387.03,22.64,1
136.68,237.15,600.49,27.87,1
124.43,256.93,435.69,13.41,1
115.7,202.12,436.28,51.29,1
117.41,238.02,667.8,28.4,1
