a1cx,a1cy,b2x,b2y,a2pop,a3pop,temp,mxql,binaryClass
-0.1292,-0.027,-0.3991,-0.458,3.2936,1.5036,0.5643,5,P
-0.0233,0.4745,-0.3537,-0.1997,1.3842,2.0534,0.5266,8,P
-0.3752,0.2131,0.2571,-0.276,7.215,0.9482,0.7831,8,N
0.0414,-0.4341,-0.0908,-0.262,4.8634,0.4886,0.5836,7,P
0.2696,-0.0546,-0.2477,0.0515,3.6899,0.5871,0.703,6,P
-0.0415,-0.3217,0.0241,0.1156,3.1942,0.3631,0.6107,5,P
-0.1733,-0.4927,-0.2799,0.0835,1.0249,1.5074,0.6497,5,P
-0.1436,-0.286,-0.0052,0.2833,9.5905,2.5587,0.8502,5,N
0.36,-0.2605,-0.199,0.2608,2.6717,5.3334,0.6137,6,N
0.3261,-0.4484,0.3091,-0.4985,2.6786,0.9457,0.6744,7,P
-0.4495,0.1092,0.4326,0.2314,1.1218,2.1032,0.7123,7,P
0.3136,-0.4269,0.0481,-0.3349,4.4004,7.6276,0.8064,6,N
0.2324,-0.4471,0.132,-0.3386,3.1997,1.2937,0.803,8,P
0.4467,0.372,-0.4282,0.2119,2.5999,1.7946,0.284,6,N
-0.3261,0.2207,0.0711,-0.449,1.9979,1.1508,0.7289,5,P
-0.1426,0.4619,-0.4254,-0.3488,5.4231,1.1982,0.6719,5,N
0.1767,0.4937,-0.1339,0.3015,4.4941,2.4466,0.4456,5,N
-0.3897,-0.2706,0.2214,-0.2136,2.0637,1.7708,0.7353,8,P
0.0565,0.2263,0.3591,-0.3182,0.4286,0.7635,0.7241,5,P
-0.4612,0.5,0.3853,-0.1625,4.3691,1.2528,0.5099,5,P
0.3822,0.2674,-0.3866,0.0313,2.4317,1.213,0.5709,8,P
-0.1885,-0.4013,-0.0532,-0.3185,2.399,10.3451,0.4749,5,N
0.4056,0.1172,-0.2294,-0.0798,1.2875,1.87,0.537,8,P
-0.3652,0.0041,-0.0462,0.108,2.9202,1.418,0.8275,8,P
-0.1579,-0.099,-0.4872,0.0115,0.9664,11.6066,0.3374,5,N
-0.4457,-0.1208,0.3489,-0.3139,0.4149,0.6904,0.9068,7,P
0.4632,-0.3681,0.2379,-0.0269,0.2396,7.8396,0.2265,8,N
-0.0512,0.009,-0.4279,0.4745,3.0513,1.181,0.2133,6,N
0.3667,-0.137,-0.325,-0.2357,13.9744,0.997,0.2166,6,N
-0.4946,-0.2495,-0.2348,0.3769,7.4424,0.3288,0.6605,6,N
0.3178,-0.2342,0.1618,0.1795,1.2904,1.0765,0.3466,5,P
0.4362,-0.3012,0.3058,0.3676,3.4594,4.6383,0.3797,5,N
-0.4788,-0.279,0.2226,-0.3654,4.635,0.974,0.4966,5,P
-0.3383,-0.375,0.1144,-0.4877,0.8707,7.1887,0.9425,8,N
-0.1611,0.0787,0.4691,0.3768,1.2154,1.0206,0.6453,7,P
-0.3467,0.048,-0.1123,-0.2818,3.5404,4.3061,0.7257,7,N
0.2166,-0.1405,0.169,-0.365,1.0228,0.2611,0.6179,7,P
-0.288,-0.2403,-0.395,-0.0177,6.3829,1.1032,0.7074,8,N
-0.4175,-0.1701,0.2388,0.0754,0.7218,0.313,0.7752,8,P
0.0701,-0.3626,-0.2711,-0.3549,2.5978,1.5388,0.8801,8,P
0.3752,-0.0542,0.0747,-0.1368,1.5459,0.0496,0.8282,6,P
0.2943,-0.3291,-0.24,0.0488,4.6715,0.6327,0.4846,7,P
0.415,-0.3626,0.1391,-0.1819,1.9309,5.2131,0.6257,6,N
-0.2513,-0.452,-0.0849,-0.1549,1.4364,7.2818,0.4781,5,N
-0.3747,0.4362,0.0456,-0.339,2.7374,1.8035,0.6994,7,P
0.0377,-0.2918,-0.4055,-0.0098,2.0107,4.339,0.4778,5,N
-0.2915,0.3798,0.4671,-0.2196,8.7638,1.2169,0.4749,7,N
-0.1918,0.3499,0.0369,0.2808,3.451,2.4692,0.2732,6,N
0.1692,0.161,0.2001,0.1194,4.5149,3.6618,0.6101,7,N
0.1061,-0.076,-0.2766,0.0129,1.2896,0.1815,0.7792,6,P
0.2021,-0.0847,0.0605,0.2938,3.2712,5.5199,0.6299,6,N
-0.1738,0.2899,-0.1599,-0.3963,3.8106,0.0257,0.4253,5,P
-0.2492,0.3063,0.1468,0.1935,1.3043,10.692,0.4258,6,N
-0.2441,0.111,-0.3415,0.2867,0.2278,3.3897,0.5835,5,P
-0.264,0.0971,0.2274,-0.1151,0.7052,2.7716,0.2963,6,P
-0.479,-0.3864,0.3361,0.4847,1.1577,0.4514,0.5595,5,P
-0.3328,-0.1874,-0.4509,-0.4622,0.9411,0.3741,0.5716,5,P
-0.4697,-0.2878,-0.363,-0.1591,4.3134,15.9703,0.8993,5,N
-0.4935,-0.108,0.0212,0.3353,2.0533,0.0064,0.5944,8,P
-0.378,-0.2234,0.0717,-0.345,3.983,4.4709,0.9273,5,N
-0.3762,-0.4551,0.4208,0.1495,1.4718,0.4537,0.6582,6,P
0.2831,-0.2663,-0.2153,-0.0976,0.1898,2.6141,0.3363,6,P
0.4593,0.3551,0.0226,-0.4493,0.062,15.7824,0.5064,8,N
-0.4352,0.1913,0.0719,0.0671,1.9424,1.7503,0.6068,8,P
-0.4331,0.23,-0.3303,-0.3396,5.1466,4.0012,0.8652,7,N
0.2703,0.4197,0.3157,0.2836,5.4539,1.2905,0.9311,6,P
-0.2444,-0.3447,0.3758,0.0695,0.7961,3.9024,0.6575,8,P
0.1086,0.1811,0.0724,-0.4353,2.3027,3.01,0.6607,8,P
0.3931,-0.2527,0.4685,-0.0789,4.377,3.1573,0.9386,5,N
-0.149,-0.3915,0.3017,0.4157,2.2565,5.2172,0.4084,7,N
-0.4064,-0.1764,0.2233,0.1133,4.9429,4.5439,0.3274,5,N
-0.4387,-0.4464,0.0663,0.2376,4.4728,6.4665,0.4821,6,N
-0.4385,-0.0999,-0.4807,0.2307,0.2225,3.9629,0.5465,8,P
-0.3516,-0.0006,0.06,0.1314,0.4215,0.5053,0.7008,6,P
-0.2657,-0.0593,-0.497,-0.2114,0.656,0.0325,0.4098,5,P
-0.1062,0.3571,-0.3639,-0.2607,3.978,1.859,0.3676,5,P
0.4661,0.2385,0.11,-0.1274,1.1406,4.202,0.7298,7,P
0.1018,-0.0483,-0.4919,0.1178,1.626,0.7196,0.5207,5,P
-0.3484,-0.0807,0.4547,-0.138,5.2126,4.3962,0.9712,7,N
-0.3342,-0.3895,0.4655,-0.1185,1.9383,4.4453,0.8323,7,P
0.3477,0.0459,-0.196,-0.0818,0.4562,1.8308,0.4644,8,P
0.1916,-0.467,0.2307,0.3215,1.6003,6.0708,0.5908,6,N
0.3308,0.2521,0.0205,-0.4673,4.7935,8.0594,0.4158,5,N
-0.1598,-0.1297,0.1787,-0.1484,2.6579,3.4941,0.6206,7,N
0.4129,0.0383,-0.3989,-0.3514,3.0638,0.3323,0.1237,7,P
-0.3014,-0.2454,0.205,0.1992,2.0052,5.1579,0.8243,7,P
-0.0831,0.0595,-0.0034,-0.098,5.7752,0.4512,0.5635,7,P
0.4539,0.4182,-0.25,0.4104,3.0422,0.8242,0.6181,5,P
-0.0199,0.4305,0.1021,0.4128,0.1274,0.2662,0.3916,5,P
0.1223,-0.3857,-0.0091,0.1674,0.8229,7.671,0.6879,5,N
0.1957,0.2977,-0.2738,0.0874,0.229,0.7423,0.8535,5,P
0.0306,0.2221,0.2299,-0.0822,4.9584,0.433,0.8642,5,P
0.0311,0.2954,-0.0617,0.0161,7.2927,0.3108,0.6791,8,N
-0.0822,-0.0125,0.3815,0.0174,4.5641,2.1765,0.6719,7,N
0.229,0.376,0.1805,-0.3573,10.0856,6.4209,0.4985,5,N
-0.0002,0.4355,-0.389,0.4613,7.8671,0.1514,0.8532,7,N
-0.4964,-0.1907,-0.2896,0.1774,3.5,0.2034,0.4585,7,P
0.3053,-0.1202,-0.2571,-0.0505,4.6566,9.9032,0.8864,6,N
0.0431,0.0085,0.4864,-0.2253,1.3188,2.1657,0.3769,8,P
-0.3141,-0.0195,-0.487,0.3823,1.1236,1.9196,0.6857,7,P
-0.2096,0.2443,-0.4316,0.404,0.2443,8.3035,0.8069,7,N
0.1768,-0.2118,0.0322,0.2341,2.7905,1.9484,0.6166,6,P
0.0276,0.311,-0.0879,0.4427,5.1507,7.7151,0.5806,8,N
-0.3569,-0.2662,-0.4723,-0.2849,3.1386,8.0139,0.9296,8,N
-0.2722,0.0443,0.0396,-0.0356,1.299,5.5134,0.3476,8,N
0.2706,0.1152,0.4059,0.1936,0.8095,11.4202,0.8533,7,N
-0.1211,-0.3871,0.2969,-0.4178,0.8221,3.1881,0.7669,5,P
0.393,0.1407,-0.3336,0.2218,2.5264,2.557,0.31,5,N
-0.156,-0.3705,0.0773,-0.4176,1.8852,0.4084,0.6918,7,P
-0.2081,0.4016,0.2741,-0.1643,1.0283,3.3484,0.1532,6,P
0.4339,-0.4406,-0.2622,-0.008,2.3071,2.5017,0.2961,7,P
-0.2835,0.047,-0.0004,0.481,2.1827,0.8769,0.5216,5,P
-0.0237,-0.4363,0.2962,-0.2443,1.6932,5.4175,0.8263,8,N
-0.2467,-0.2972,-0.0608,0.1737,9.1508,3.3129,0.9796,8,N
-0.1235,0.1766,-0.3255,0.3809,0.9336,2.0027,0.5402,6,P
-0.431,-0.2639,-0.3512,0.1138,0.0352,2.5113,0.339,7,P
-0.3605,0.205,0.4973,0.4906,0.4956,0.8003,0.5569,7,P
-0.4565,-0.2066,0.069,0.1958,7.6022,0.182,0.835,7,N
-0.3498,0.3538,0.142,0.093,2.7622,6.1257,0.6955,5,N
0.0538,-0.345,0.1917,0.075,0.6838,1.7477,0.2568,7,P
0.4422,-0.3111,-0.0138,-0.1819,1.4134,5.4309,0.7065,5,N
0.4496,0.3758,0.1172,-0.0809,5.1592,5.1159,0.6132,5,N
-0.4039,0.1412,0.2863,-0.1276,0.0522,1.092,0.518,5,P
0.1945,-0.2627,-0.1164,0.3903,3.9889,2.4221,0.8211,5,P
-0.0057,0.1461,-0.1629,-0.2307,0.9846,1.1555,0.5724,7,P
0.2283,0.0387,0.4228,-0.4283,4.4563,0.2338,0.1588,6,P
-0.1261,-0.0102,0.2031,-0.1345,2.5305,3.1682,0.4858,5,P
0.4564,0.4044,-0.4355,-0.1039,1.8696,2.2301,0.7912,5,P
-0.1783,-0.2624,0.2236,-0.0835,1.0458,0.6368,0.7146,8,P
0.2956,-0.1799,-0.2383,-0.4472,3.0727,1.4021,0.4376,7,P
0.194,-0.3678,0.3145,-0.2881,2.8136,10.5634,0.888,8,N
0.2055,-0.3642,0.1412,-0.1206,1.3122,1.4128,0.757,6,P
0.421,-0.3248,-0.3967,-0.1623,3.2121,4.3962,0.4539,6,N
0.1272,0.383,-0.1494,-0.0235,0.847,1.0605,0.8534,7,P
0.4676,0.3591,-0.1538,-0.3204,0.3618,7.7895,0.9384,6,N
-0.4171,-0.2579,-0.073,-0.2978,1.9247,3.0097,0.6945,5,P
-0.3707,0.1776,-0.36,-0.2194,7.6286,2.2687,0.6151,7,N
0.421,-0.3692,0.1568,-0.3119,3.0136,1.7592,0.2244,7,P
-0.1534,-0.2923,0.2202,0.3534,0.2199,2.4061,0.8695,6,P
0.0025,0.0023,-0.4417,0.0905,0.0432,1.063,0.616,8,P
-0.001,0.258,-0.1032,-0.2626,0.7867,2.351,0.8741,5,P
0.3632,-0.0102,0.4987,-0.4124,0.5306,2.7807,0.7954,8,P
0.1227,-0.3398,-0.4716,-0.448,2.3666,0.0083,0.5519,5,P
0.4668,0.2663,-0.1388,0.3025,6.3361,3.4859,0.7653,7,N
-0.4165,-0.3566,0.2304,-0.0482,2.4042,1.1642,0.8128,8,P
0.3332,0.4679,0.2617,-0.3238,5.2193,2.7996,0.8117,5,N
-0.2655,0.1705,0.0923,0.4288,1.5524,0.0978,0.7733,6,P
0.1895,0.2751,-0.3637,0.1737,0.8762,15.92,0.4765,8,N
-0.2243,-0.0683,-0.3682,0.3321,4.2731,2.0717,0.8939,5,N
0.3562,0.0868,-0.4083,-0.3987,1.7623,2.913,0.6824,5,P
-0.3364,-0.0003,-0.1258,0.4344,1.8377,1.8261,0.4318,5,P
0.4366,-0.3156,0.114,0.0575,0.1637,0.9152,0.5235,6,P
-0.2105,0.4184,-0.3098,0.4371,0.5596,3.5801,0.8761,6,P
0.4164,0.3429,0.2897,0.1735,1.5822,0.8521,0.4163,5,P
0.4313,0.1197,0.3577,-0.4228,1.0079,2.4963,0.2138,5,P
-0.459,0.2445,-0.3193,0.2498,1.9786,11.042,0.7899,8,N
-0.3181,-0.4909,-0.3217,0.1149,0.6094,5.5247,0.473,5,N
0.2483,-0.2467,-0.0012,-0.2053,4.3843,3.2111,0.89,7,N
0.3147,-0.4118,0.3146,0.2999,2.7247,6.3606,0.1953,6,N
-0.1046,-0.4726,-0.098,0.4855,2.6752,1.9972,0.695,5,P
-0.2878,0.2413,0.1385,-0.3717,0.2638,0.2063,0.4113,6,P
-0.3049,-0.256,0.4997,0.2805,2.437,1.3035,0.5374,8,P
0.0113,-0.0936,-0.338,-0.1561,3.8087,0.072,0.5854,5,P
-0.1933,-0.3251,-0.179,0.247,3.0608,0.3407,0.6815,5,P
-0.221,0.1607,0.0727,-0.0214,0.4168,0.326,0.2889,5,P
0.44,-0.0289,0.2323,0.093,2.1981,2.3217,0.7989,8,P
-0.0187,0.442,-0.4169,-0.4693,0.5917,2.9462,0.6191,8,P
0.2553,0.3258,0.3168,0.1903,1.127,0.7513,0.7797,5,P
0.0302,0.2956,0.1089,-0.4511,0.3517,0.3301,0.778,8,P
-0.1742,-0.0361,-0.2254,0.142,2.876,1.8242,0.3505,8,P
0.0868,-0.1071,0.3497,-0.3705,1.1554,2.2883,0.6155,5,P
0.3296,0.2505,-0.2624,0.2013,0.0084,2.6087,0.8735,6,P
-0.4166,0.3246,-0.002,-0.3046,0.6808,0.6137,0.8275,8,P
-0.362,0.1451,-0.1102,-0.2804,0.6699,0.6356,0.4323,8,P
-0.4675,-0.3047,-0.1816,-0.1454,13.2899,1.2967,0.705,7,N
-0.2699,-0.1634,0.2923,0.3871,0.0902,5.5489,0.6959,8,P
0.4791,0.4954,0.3189,-0.2873,3.8183,8.9855,0.9211,7,N
-0.3401,-0.2922,0.3433,-0.4762,1.1326,3.3371,0.7926,7,P
0.2313,-0.0696,0.3744,-0.4375,0.2008,0.785,0.6971,5,P
-0.3081,0.3084,0.2258,-0.414,0.4828,4.6176,0.6811,8,P
0.2577,-0.2366,0.0228,0.3792,2.2398,3.9336,0.4498,8,N
-0.3675,-0.4424,0.1995,0.2784,0.805,0.4332,0.8029,8,P
0.3661,-0.4608,0.0256,-0.4257,3.9587,0.6026,0.7515,6,P
0.3941,-0.446,0.3877,0.1018,6.0879,10.1019,0.7263,7,N
-0.0701,-0.2121,-0.0666,-0.1382,3.3804,0.3354,0.5914,7,P
0.3169,-0.2273,0.0107,-0.2338,14.552,4.8112,0.4504,5,N
0.3584,-0.49,0.3216,0.4643,12.2122,0.2262,0.391,5,N
-0.0965,-0.2535,-0.3794,-0.4358,2.8206,3.1162,0.4946,7,P
-0.4837,0.4172,0.2861,-0.1506,1.0865,1.5229,0.2343,7,P
-0.1045,0.1981,0.2101,-0.381,8.5112,0.3721,0.3912,5,N
0.4365,0.0399,-0.0779,-0.0585,0.2923,4.1164,0.7039,7,P
-0.4674,0.2787,-0.3157,0.0351,5.8261,1.3538,0.4504,5,N
0.1892,0.209,-0.3383,0.1732,1.1357,3.2126,0.5959,5,N
-0.4564,0.0775,0.0753,-0.0004,4.5338,0.0746,0.7516,8,P
0.4205,-0.146,0.1325,-0.2417,3.448,1.3895,0.4873,5,P
-0.0706,-0.3541,0.0331,-0.1756,0.1267,0.2795,0.9278,5,P
-0.2514,0.2032,-0.4729,-0.4115,1.6261,1.7817,0.8225,5,P
0.2567,0.103,-0.2929,0.0655,1.5289,4.165,0.5963,5,P
0.4488,-0.3308,0.3841,-0.2922,0.3243,3.0171,0.4669,7,P
0.0526,0.485,-0.1685,-0.1668,0.3087,2.1908,0.3941,7,P
-0.3871,0.3765,0.1797,0.2496,2.9825,1.285,0.6719,7,P
0.4155,0.0548,-0.4868,0.2054,0.7696,2.8704,0.6921,8,P
-0.1971,0.2508,0.3222,-0.4633,1.1272,1.1862,0.242,7,P
0.3313,0.4317,0.0681,0.0561,9.2356,0.8221,0.8944,5,N
-0.3406,-0.2618,-0.3033,-0.2746,5.3532,5.2936,0.6898,6,N
0.2335,0.0888,0.1326,0.3062,0.6575,4.8015,0.7207,5,P
-0.4613,-0.2777,-0.126,-0.1163,5.2818,1.6558,0.4273,8,N
0.287,-0.183,-0.1098,0.3033,2.3497,10.4365,0.6701,6,N
0.4926,0.1816,0.3118,0.1422,3.443,0.9437,0.2824,8,P
0.2906,-0.1407,0.4373,0.3296,1.8568,1.978,0.3364,7,P
-0.1694,0.1088,0.0315,-0.0134,0.4281,1.8227,0.8274,5,P
-0.4643,0.4994,0.4817,0.1758,0.9811,6.8338,0.2276,5,N
-0.063,0.0018,-0.1938,0.0803,0.6157,5.4265,0.8289,8,N
0.481,0.2296,-0.3596,-0.0808,2.7133,0.1515,0.7698,5,P
0.2692,0.0192,-0.395,0.2785,0.6012,3.8336,0.7264,6,P
0.1041,-0.2392,0.3183,0.1228,0.7332,0.68,0.8581,8,P
-0.4433,-0.4792,0.0899,-0.2751,0.599,2.9071,0.9084,5,P
-0.0497,0.1042,0.1229,0.3896,3.2942,0.491,0.6176,6,P
0.3627,-0.2164,0.0867,0.2112,0.5803,0.0085,0.764,8,P
0.237,-0.4612,0.1085,0.057,1.1773,1.4342,0.4845,5,P
-0.1839,-0.4311,0.3272,-0.0012,1.3862,0.3543,0.7628,8,P
-0.3917,-0.3265,0.2435,0.3076,1.3911,2.5515,0.3738,7,P
-0.2799,0.007,-0.0866,0.4182,1.8769,8.1275,0.5003,5,N
0.0621,0.2718,0.2444,-0.2032,0.5921,4.7786,0.8083,5,P
-0.2272,0.0259,-0.3004,0.4269,3.128,1.459,0.9144,8,P
-0.2441,0.0608,-0.0738,0.4583,1.0571,1.4862,0.7275,6,P
-0.4882,0.1376,0.2378,-0.2489,2.2349,1.0903,0.3174,6,P
0.2717,0.3711,0.0312,-0.1129,3.124,0.2402,0.1841,8,P
-0.3998,-0.2581,0.29,0.1767,8.6776,5.2931,0.653,7,N
-0.1395,-0.2272,0.0335,-0.1822,4.3626,0.3127,0.6998,8,P
0.4542,-0.033,0.1926,-0.4227,0.9856,6.2587,0.2266,7,N
0.321,0.2114,-0.4728,0.4638,1.4471,5.4439,0.7154,8,N
-0.4501,-0.2468,0.4306,0.3857,3.0278,2.9609,0.7707,8,P
0.2555,0.0732,0.3626,0.4562,0.9331,2.946,0.862,7,P
-0.3892,-0.4509,0.3952,-0.4056,1.0287,2.9636,0.4659,5,P
0.0046,0.1805,-0.1158,0.1951,1.2123,2.0404,0.6048,6,P
0.1289,0.2982,0.0622,-0.4222,6.6734,0.5006,0.5612,6,N
0.4171,-0.0627,0.2888,-0.3105,4.5808,5.5972,0.8389,6,N
0.1788,-0.356,0.4307,-0.1928,4.8263,1.9303,0.5589,8,N
0.2413,0.4503,-0.4402,0.4557,6.8109,1.0154,0.7511,7,N
-0.1138,0.1889,-0.2093,0.0652,0.4398,8.5264,0.702,7,N
-0.031,-0.0081,-0.1047,0.1121,5.7458,1.6369,0.2837,8,N
0.1398,0.304,-0.3381,0.3535,0.6663,0.5338,0.8237,7,P
0.3582,0.2814,-0.4246,0.4469,1.3003,1.8155,0.289,5,P
0.3972,0.2996,0.372,-0.2467,0.421,5.7337,0.7913,5,N
0.4071,0.4086,-0.4944,0.1036,1.6245,2.6046,0.3033,8,N
0.2986,-0.4138,0.0966,-0.2607,0.1331,1.325,0.7953,6,P
-0.3655,-0.3363,-0.1244,0.0725,3.6475,3.9744,0.4599,5,N
-0.2403,0.3114,-0.3523,-0.2318,2.2257,2.6257,0.8136,7,P
0.2597,-0.2707,0.3461,-0.2495,1.0519,3.4935,0.5734,8,P
-0.1686,-0.3778,0.14,-0.3137,2.8303,0.7411,0.7279,6,P
-0.1877,-0.3886,0.2919,0.4205,2.5677,9.0878,0.6411,5,N
0.354,0.1965,-0.2131,0.1065,2.6123,7.0823,0.7589,7,N
-0.2113,0.4163,0.0254,-0.1183,0.7219,8.031,0.435,5,N
0.4171,-0.0181,0.4715,-0.0992,5.3024,2.7301,0.5727,6,N
-0.3713,-0.0102,-0.3768,0.074,0.592,6.4421,0.8944,8,P
-0.0972,0.1211,0.2212,0.2323,5.5256,1.2021,0.9587,5,P
0.1027,0.0342,0.115,0.3028,6.004,1.4129,0.5289,7,N
-0.1847,-0.0396,-0.3353,-0.3613,0.3418,0.563,0.1397,6,P
-0.0764,0.4438,-0.3989,0.2186,2.3049,1.0079,0.6367,7,P
-0.3132,-0.1716,-0.4122,-0.4429,1.3659,0.5504,0.8309,8,P
0.4012,-0.0563,-0.4208,-0.363,1.9373,1.3698,0.8808,8,P
0.3738,-0.1357,0.1033,0.0103,11.5806,0.6968,0.671,5,N
-0.422,-0.421,0.4812,-0.4198,5.773,0.8755,0.3003,7,P
-0.171,-0.2734,-0.4996,-0.3489,1.8175,1.2004,0.6806,6,P
0.2239,-0.388,-0.0665,0.2337,1.8984,0.0032,0.2726,5,P
0.3017,-0.2622,0.0824,-0.2649,0.1826,2.914,0.7805,8,P
-0.0583,-0.3965,0.1916,0.2147,5.1955,0.6844,0.7019,7,P
0.4207,-0.005,-0.2879,-0.3073,0.1775,0.786,0.6532,8,P
-0.1965,0.3134,-0.2157,-0.2578,0.6501,1.0253,0.4385,6,P
-0.264,0.3329,0.2175,0.0672,4.6823,2.389,0.565,5,N
0.4058,-0.0196,0.2873,-0.2551,0.5088,1.2609,0.9164,5,P
0.4859,0.0232,-0.1878,0.473,6.7948,0.9123,0.6787,5,N
0.0545,-0.4472,0.09,-0.0699,12.0342,4.7924,0.9428,7,N
-0.3403,0.1111,-0.06,-0.2342,1.6287,5.953,0.583,7,N
0.4866,-0.3331,-0.3709,0.0547,1.7256,7.9316,0.4855,5,N
0.4146,-0.3488,-0.4077,0.1748,6.2981,0.3406,0.6821,6,N
-0.3739,0.0457,-0.4131,-0.174,6.6063,1.2214,0.7086,7,P
0.395,0.1014,0.4749,0.1565,1.9902,1.2355,0.6524,5,P
-0.0395,0.182,-0.1132,0.4986,4.7493,7.3869,0.5744,5,N
0.0773,0.4364,-0.4876,0.0243,7.738,1.5631,0.6925,6,N
0.0204,-0.3127,0.1552,0.1008,0.2993,2.6129,0.7978,5,P
-0.3143,-0.272,-0.3137,-0.3977,3.1306,5.3193,0.6675,5,N
0.0171,-0.2716,-0.2153,-0.117,2.5006,4.233,0.727,7,N
-0.0723,0.2915,-0.1458,0.095,6.7622,0.656,0.5656,6,N
-0.1046,-0.0521,0.3227,-0.2684,3.989,1.9653,0.2372,5,P
0.0595,-0.389,-0.0949,0.3466,1.4829,5.3865,0.8374,8,P
-0.0008,-0.3884,-0.2861,0.1742,1.4235,0.2014,0.2137,5,P
0.3319,0.0599,0.1884,-0.0398,5.3602,7.0581,0.6177,6,N
0.3,0.2833,0.0471,-0.2322,0.1498,7.5231,0.8108,5,N
0.0296,0.4525,0.3009,0.2842,2.2194,0.9728,0.7136,6,P
-0.1983,-0.2562,-0.2628,-0.3403,5.4739,2.9607,0.7557,7,N
0.3947,-0.0521,-0.3806,-0.2453,3.533,2.7082,0.5453,8,N
-0.2392,-0.4528,-0.036,0.1826,2.6157,3.5059,0.4996,7,P
-0.4477,0.1377,-0.1251,-0.1499,1.1413,1.5679,0.7334,6,P
-0.164,-0.3612,-0.2131,-0.0599,8.9347,3.7648,0.5653,8,N
-0.1675,-0.2003,-0.1362,0.0088,4.2142,7.5332,0.7439,5,N
-0.1937,0.4375,0.3338,-0.0046,8.8994,29.6811,0.2204,8,N
-0.0807,0.1061,0.1931,-0.318,9.8834,0.2196,0.5748,7,N
0.3746,-0.3142,-0.3025,-0.003,1.7673,2.3466,0.8534,5,P
-0.38,0.223,-0.1455,0.23,1.0124,2.5322,0.8651,8,P
0.02,-0.4901,-0.3599,-0.3258,1.5574,0.8643,0.3457,6,P
0.4473,-0.2563,0.0337,-0.1956,0.803,0.9413,0.5514,5,P
0.3649,0.1233,0.0805,-0.1138,2.7357,4.0676,0.8195,8,P
0.1825,0.215,-0.4489,-0.011,0.5511,3.6517,0.311,6,N
-0.0935,-0.494,-0.2568,0.4275,3.4604,0.6141,0.6224,8,P
-0.2254,-0.0958,-0.4157,0.336,3.6487,3.8901,0.7167,6,N
0.2046,0.0566,0.3856,0.4281,0.9619,4.1673,0.6004,8,P
-0.2559,-0.3143,0.2773,0.1737,2.3323,2.6258,0.8112,7,P
0.1561,-0.1347,-0.1516,-0.008,1.7829,0.751,0.386,7,P
0.4777,-0.1898,0.1264,0.3613,1.2849,6.961,0.7907,6,N
-0.1241,0.3139,0.4239,0.3128,0.0766,0.7395,0.5652,8,P
0.1968,0.3986,-0.3042,0.202,1.1424,1.9601,0.6903,5,P
0.1167,0.2126,-0.268,-0.1597,3.579,0.8289,0.7344,8,P
0.1793,-0.2138,0.1189,-0.4329,1.9736,2.6987,0.7409,6,P
0.3892,0.2232,0.1268,-0.1346,2.7596,0.1245,0.8147,7,P
0.4529,0.0771,-0.4055,-0.08,0.0991,0.4818,0.6415,8,P
-0.2967,0.0756,0.3798,0.3424,6.6077,0.0992,0.4797,5,N
0.4751,-0.4171,-0.2201,0.1852,3.3756,0.166,0.6386,6,P
-0.2282,0.1968,-0.2489,-0.1556,0.618,1.965,0.791,7,P
-0.312,-0.3505,-0.363,0.286,8.2644,2.8058,0.3818,8,N
0.4754,-0.117,0.1462,0.4198,2.3347,2.1621,0.6983,7,P
-0.2876,0.2625,0.1008,0.1737,3.8585,0.1773,0.426,8,P
-0.059,0.3511,0.4024,-0.3077,0.3355,12.464,0.2817,8,N
0.2347,-0.2941,-0.1382,-0.3027,1.5545,6.575,0.5958,6,N
0.0016,-0.44,-0.2496,0.0338,4.5102,3.855,0.7299,7,N
-0.2436,0.4647,-0.0749,-0.3365,1.0608,0.3179,0.4654,8,P
-0.3315,-0.1846,-0.1875,0.0444,0.8582,1.1255,0.3753,6,P
0.4813,-0.2408,-0.3543,0.107,0.223,0.6594,0.9088,8,P
-0.0889,-0.2184,-0.0701,-0.1314,0.5747,2.156,0.9144,8,P
0.0461,0.2067,0.3047,0.1884,9.7219,2.9483,0.6692,6,N
0.167,0.3004,0.3386,-0.1412,0.3093,7.8888,0.7094,5,N
-0.3216,-0.0892,-0.1635,0.0145,1.3278,2.7818,0.3906,6,P
0.1984,0.0902,-0.1839,-0.1509,0.9063,0.5621,0.5258,5,P
0.0492,-0.3791,-0.1176,-0.2445,1.2522,0.1746,0.3895,6,P
-0.0507,0.0065,0.0313,-0.4752,1.5421,0.4425,0.4334,5,P
-0.3612,0.2863,0.4103,-0.4184,5.807,4.6243,0.8653,8,N
0.4603,-0.1339,-0.2443,0.0451,3.982,2.6795,0.5607,8,N
-0.4264,0.1672,-0.1806,-0.3729,0.1186,1.7545,0.2429,7,P
-0.3535,0.3481,-0.4975,-0.2438,2.0071,9.7849,0.9257,5,N
-0.2289,0.2185,-0.4139,0.0683,2.0574,1.2193,0.691,6,P
-0.0314,-0.3532,-0.1132,0.2093,2.5002,4.7028,0.2088,7,N
0.0055,0.3331,-0.2278,-0.3624,2.5287,0.9497,0.83,7,P
-0.0557,-0.3772,-0.4083,0.0689,2.52,1.2942,0.8781,8,P
-0.029,0.1307,-0.4103,0.4141,2.5696,0.6836,0.6002,8,P
0.3192,0.126,-0.1107,-0.3375,2.2021,1.3556,0.8166,5,P
