params,model,test_accuracy,test_f1_weighted,test_gmean,test_roc_auc,test_roc_auc_oracle,test_fscore_oracle,technique,ds,ds_complete,roc_auc_perdif,fscore_perdif
"{'classifier': XGBClassifier(base_score=0.5, booster='gbtree', callbacks=None,
              colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
              early_stopping_rounds=None, enable_categorical=False,
              eval_metric='logloss', gamma=0, gpu_id=-1,
              grow_policy='depthwise', importance_type=None,
              interaction_constraints='', learning_rate=0.1, max_bin=256,
              max_cat_to_onehot=4, max_delta_step=0, max_depth=10, max_leaves=0,
              min_child_weight=1, missing=nan, monotone_constraints='()',
              n_estimators=500, n_jobs=0, num_parallel_tree=1, predictor='auto',
              random_state=0, reg_alpha=0, reg_lambda=1, ...), 'classifier__learning_rate': 0.1, 'classifier__max_depth': 10, 'classifier__n_estimators': 500}",XGBoost,0.903846153846154,0.8638699286755118,0.25,0.53125,0.546875,0.8870301811478282,PPT,ds5,ds5_transf2_qi2.csv,5.6860590479349895,-0.809298325456451
"{'classifier': XGBClassifier(base_score=0.5, booster='gbtree', callbacks=None,
              colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
              early_stopping_rounds=None, enable_categorical=False,
              eval_metric='logloss', gamma=0, gpu_id=-1,
              grow_policy='depthwise', importance_type=None,
              interaction_constraints='', learning_rate=0.1, max_bin=256,
              max_cat_to_onehot=4, max_delta_step=0, max_depth=4, max_leaves=0,
              min_child_weight=1, missing=nan, monotone_constraints='()',
              n_estimators=500, n_jobs=0, num_parallel_tree=1, predictor='auto',
              random_state=0, reg_alpha=0, reg_lambda=1, ...), 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__n_estimators': 500}",XGBoost,0.8590604026845637,0.8588698751106874,0.8597737530678798,0.5009110643463486,0.5013567714659535,0.8976242097834889,PPT,ds56,ds56_transf1_qi3.csv,0.087892782045823,6.861319675431455
"{'classifier': XGBClassifier(base_score=0.5, booster='gbtree', callbacks=None,
              colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
              early_stopping_rounds=None, enable_categorical=False,
              eval_metric='logloss', gamma=0, gpu_id=-1,
              grow_policy='depthwise', importance_type=None,
              interaction_constraints='', learning_rate=0.1, max_bin=256,
              max_cat_to_onehot=4, max_delta_step=0, max_depth=10, max_leaves=0,
              min_child_weight=1, missing=nan, monotone_constraints='()',
              n_estimators=250, n_jobs=0, num_parallel_tree=1, predictor='auto',
              random_state=0, reg_alpha=0, reg_lambda=1, ...), 'classifier__learning_rate': 0.1, 'classifier__max_depth': 10, 'classifier__n_estimators': 250}",XGBoost,0.9198717948717948,0.8989773840211026,0.4991063442365193,0.5172586293146574,0.578125,0.8989773840211026,PPT,ds5,ds5_transf0_qi4.csv,2.902637253275852,3.2217866957295267
"{'classifier': XGBClassifier(base_score=0.5, booster='gbtree', callbacks=None,
              colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
              early_stopping_rounds=None, enable_categorical=False,
              eval_metric='logloss', gamma=0, gpu_id=-1,
              grow_policy='depthwise', importance_type=None,
              interaction_constraints='', learning_rate=0.1, max_bin=256,
              max_cat_to_onehot=4, max_delta_step=0, max_depth=4, max_leaves=0,
              min_child_weight=1, missing=nan, monotone_constraints='()',
              n_estimators=250, n_jobs=0, num_parallel_tree=1, predictor='auto',
              random_state=0, reg_alpha=0, reg_lambda=1, ...), 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__n_estimators': 250}",XGBoost,0.56,0.6559572347558212,0.7137642884450436,0.5002610829224136,0.5115752320604747,0.9730987917555082,PPT,ds14,ds14_transf0_qi3.csv,-45.42606368119126,-33.53853381356963
"{'classifier': RandomForestClassifier(max_depth=10, n_estimators=500), 'classifier__max_depth': 10, 'classifier__n_estimators': 500}",Random Forest,0.925,0.888961038961039,0.0,0.5,0.9644144144144144,0.9716007714561234,PPT,ds14,ds14_transf1_qi0.csv,-45.45454545454547,-9.930631294956104
"{'classifier': XGBClassifier(base_score=0.5, booster='gbtree', callbacks=None,
              colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
              early_stopping_rounds=None, enable_categorical=False,
              eval_metric='logloss', gamma=0, gpu_id=-1,
              grow_policy='depthwise', importance_type=None,
              interaction_constraints='', learning_rate=0.1, max_bin=256,
              max_cat_to_onehot=4, max_delta_step=0, max_depth=7, max_leaves=0,
              min_child_weight=1, missing=nan, monotone_constraints='()',
              n_estimators=250, n_jobs=0, num_parallel_tree=1, predictor='auto',
              random_state=0, reg_alpha=0, reg_lambda=1, ...), 'classifier__learning_rate': 0.1, 'classifier__max_depth': 7, 'classifier__n_estimators': 250}",XGBoost,0.8042168674698795,0.8240716978888415,0.8267230685098381,0.5007875976849784,0.6545189504373178,0.9423684793153332,PPT,ds50,ds50_transf2_qi3.csv,-25.17761662850262,-14.794987806922233
"{'classifier': MLPClassifier(alpha=0.005, hidden_layer_sizes=[67], max_iter=10000), 'classifier__alpha': 0.005, 'classifier__hidden_layer_sizes': [67], 'classifier__max_iter': 10000}",Neural Network,0.8221476510067114,0.8205527793988912,0.8197314453345107,0.5005742307773605,0.501027626489301,0.8904827266883424,PPT,ds56,ds56_transf0_qi3.csv,0.020589493023322275,2.0938740674868725
"{'classifier': LogisticRegression(C=0.0001, max_iter=10000), 'classifier__C': 0.0001, 'classifier__max_iter': 10000}",Logistic Regression,0.88,0.8238297872340425,0.0,0.5,1.0,1.0,PPT,ds16,ds16_transf2_qi4.csv,-50.0,-17.617021276595747
"{'classifier': XGBClassifier(base_score=0.5, booster='gbtree', callbacks=None,
              colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
              early_stopping_rounds=None, enable_categorical=False,
              eval_metric='logloss', gamma=0, gpu_id=-1,
              grow_policy='depthwise', importance_type=None,
              interaction_constraints='', learning_rate=0.01, max_bin=256,
              max_cat_to_onehot=4, max_delta_step=0, max_depth=10, max_leaves=0,
              min_child_weight=1, missing=nan, monotone_constraints='()',
              n_estimators=500, n_jobs=0, num_parallel_tree=1, predictor='auto',
              random_state=0, reg_alpha=0, reg_lambda=1, ...), 'classifier__learning_rate': 0.01, 'classifier__max_depth': 10, 'classifier__n_estimators': 500}",XGBoost,0.5132743362831859,0.5986087547228187,0.5302733020973955,0.5000312795005752,0.5023434047120647,0.8765561611080794,PPT,ds33,ds33_transf2_qi1.csv,-0.3543502867356255,-31.879200087610275
"{'classifier': XGBClassifier(base_score=0.5, booster='gbtree', callbacks=None,
              colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
              early_stopping_rounds=None, enable_categorical=False,
              eval_metric='logloss', gamma=0, gpu_id=-1,
              grow_policy='depthwise', importance_type=None,
              interaction_constraints='', learning_rate=0.1, max_bin=256,
              max_cat_to_onehot=4, max_delta_step=0, max_depth=4, max_leaves=0,
              min_child_weight=1, missing=nan, monotone_constraints='()',
              n_estimators=500, n_jobs=0, num_parallel_tree=1, predictor='auto',
              random_state=0, reg_alpha=0, reg_lambda=1, ...), 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__n_estimators': 500}",XGBoost,0.3644578313253012,0.3749089464157192,0.4814291283520497,0.5000714949774392,0.5138792063670319,0.9667275498977675,PPT,ds50,ds50_transf2_qi1.csv,-25.28460911706375,-61.236235351266465
"{'classifier': RandomForestClassifier(max_depth=10), 'classifier__max_depth': 10, 'classifier__n_estimators': 100}",Random Forest,0.8974358974358975,0.848925848925849,0.0,0.5,0.53125,0.8792461100153408,PPT,ds5,ds5_transf1_qi1.csv,-0.5307679548847157,-2.525197567975613
"{'classifier': LogisticRegression(C=0.0001, max_iter=10000), 'classifier__C': 0.0001, 'classifier__max_iter': 10000}",Logistic Regression,0.8798076923076923,0.8235540035412158,0.0,0.5,0.58,0.8680581613508441,PPT,ds2,ds2_transf1_qi1.csv,-0.2544783194451449,-3.4517202121532966
"{'classifier': XGBClassifier(base_score=0.5, booster='gbtree', callbacks=None,
              colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
              early_stopping_rounds=None, enable_categorical=False,
              eval_metric='logloss', gamma=0, gpu_id=-1,
              grow_policy='depthwise', importance_type=None,
              interaction_constraints='', learning_rate=0.1, max_bin=256,
              max_cat_to_onehot=4, max_delta_step=0, max_depth=4, max_leaves=0,
              min_child_weight=1, missing=nan, monotone_constraints='()',
              n_estimators=500, n_jobs=0, num_parallel_tree=1, predictor='auto',
              random_state=0, reg_alpha=0, reg_lambda=1, ...), 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__n_estimators': 500}",XGBoost,0.8629784496622708,0.8640104899581539,0.8527494428118081,0.5010072126797916,0.5013357221097346,0.8796904499706355,PPT,ds55,ds55_transf0_qi0.csv,-0.022084221518605937,-6.421799476683285
"{'classifier': MLPClassifier(alpha=0.005, hidden_layer_sizes=[14], max_iter=100000), 'classifier__alpha': 0.005, 'classifier__hidden_layer_sizes': [14], 'classifier__max_iter': 100000}",Neural Network,0.8037683823529411,0.7492601731764781,0.3269912324653342,0.5007936211096202,0.5019206449018901,0.8034859878411222,PPT,ds51,ds51_transf2_qi1.csv,-0.03380113442323344,-2.393244317393279
"{'classifier': XGBClassifier(base_score=0.5, booster='gbtree', callbacks=None,
              colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
              early_stopping_rounds=None, enable_categorical=False,
              eval_metric='logloss', gamma=0, gpu_id=-1,
              grow_policy='depthwise', importance_type=None,
              interaction_constraints='', learning_rate=0.01, max_bin=256,
              max_cat_to_onehot=4, max_delta_step=0, max_depth=10, max_leaves=0,
              min_child_weight=1, missing=nan, monotone_constraints='()',
              n_estimators=100, n_jobs=0, num_parallel_tree=1, predictor='auto',
              random_state=0, reg_alpha=0, reg_lambda=1, ...), 'classifier__learning_rate': 0.01, 'classifier__max_depth': 10, 'classifier__n_estimators': 100}",XGBoost,0.8942307692307693,0.8703148910489903,0.3910265792938961,0.5015737035184259,0.578125,0.8838769315771018,PPT,ds5,ds5_transf0_qi1.csv,-0.21769779399567624,-0.06927911785246875
"{'classifier': XGBClassifier(base_score=0.5, booster='gbtree', callbacks=None,
              colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
              early_stopping_rounds=None, enable_categorical=False,
              eval_metric='logloss', gamma=0, gpu_id=-1,
              grow_policy='depthwise', importance_type=None,
              interaction_constraints='', learning_rate=0.1, max_bin=256,
              max_cat_to_onehot=4, max_delta_step=0, max_depth=4, max_leaves=0,
              min_child_weight=1, missing=nan, monotone_constraints='()',
              n_estimators=500, n_jobs=0, num_parallel_tree=1, predictor='auto',
              random_state=0, reg_alpha=0, reg_lambda=1, ...), 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__n_estimators': 500}",XGBoost,0.8820281124497992,0.8576983639717042,0.5778007599664206,0.5195051711611741,0.6545189504373178,0.9417204391557789,PPT,ds50,ds50_transf2_qi2.csv,-22.38103487429338,-11.318153811842656
"{'classifier': XGBClassifier(base_score=0.5, booster='gbtree', callbacks=None,
              colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
              early_stopping_rounds=None, enable_categorical=False,
              eval_metric='logloss', gamma=0, gpu_id=-1,
              grow_policy='depthwise', importance_type=None,
              interaction_constraints='', learning_rate=0.1, max_bin=256,
              max_cat_to_onehot=4, max_delta_step=0, max_depth=4, max_leaves=0,
              min_child_weight=1, missing=nan, monotone_constraints='()',
              n_estimators=500, n_jobs=0, num_parallel_tree=1, predictor='auto',
              random_state=0, reg_alpha=0, reg_lambda=1, ...), 'classifier__learning_rate': 0.1, 'classifier__max_depth': 4, 'classifier__n_estimators': 500}",XGBoost,0.9722474977252048,0.97022483421668,0.8501336793277119,0.8613636363636363,0.9295454545454548,0.9954504094631484,PPT,ds68,ds68_transf1_qi2.csv,51.173305162531314,-2.5806086608510235
"{'classifier': MLPClassifier(alpha=0.005, hidden_layer_sizes=[67], max_iter=100000), 'classifier__alpha': 0.005, 'classifier__hidden_layer_sizes': [67], 'classifier__max_iter': 100000}",Neural Network,0.7600671140939598,0.760166419869069,0.7608164296208884,0.5004971568573706,0.5015142856825002,0.8708472578422155,PPT,ds56,ds56_transf1_qi1.csv,0.005189221818876904,-5.419448097783199
"{'classifier': MLPClassifier(alpha=0.005, hidden_layer_sizes=[15, 7], max_iter=100000), 'classifier__alpha': 0.005, 'classifier__hidden_layer_sizes': [15, 7], 'classifier__max_iter': 100000}",Neural Network,0.9827115559599636,0.9821029396240608,0.9163152830495512,0.6384290630163567,1.0,1.0,PPT,ds68,ds68_transf2_qi4.csv,12.047255646227647,-1.387938922621193
"{'classifier': MLPClassifier(alpha=0.005, hidden_layer_sizes=[15, 7], max_iter=10000), 'classifier__alpha': 0.005, 'classifier__hidden_layer_sizes': [15, 7], 'classifier__max_iter': 10000}",Neural Network,0.9845313921747044,0.9839868407162646,0.921721364080834,0.8174861660942891,0.990909090909091,0.9981801637852592,PPT,ds68,ds68_transf2_qi1.csv,43.47260603528413,-1.1987781309436352
"{'classifier': XGBClassifier(base_score=0.5, booster='gbtree', callbacks=None,
              colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
              early_stopping_rounds=None, enable_categorical=False,
              eval_metric='logloss', gamma=0, gpu_id=-1,
              grow_policy='depthwise', importance_type=None,
              interaction_constraints='', learning_rate=0.01, max_bin=256,
              max_cat_to_onehot=4, max_delta_step=0, max_depth=10, max_leaves=0,
              min_child_weight=1, missing=nan, monotone_constraints='()',
              n_estimators=250, n_jobs=0, num_parallel_tree=1, predictor='auto',
              random_state=0, reg_alpha=0, reg_lambda=1, ...), 'classifier__learning_rate': 0.01, 'classifier__max_depth': 10, 'classifier__n_estimators': 250}",XGBoost,0.8894230769230769,0.8455944821626056,0.282842712474619,0.54,0.58,0.8652226882980693,PPT,ds2,ds2_transf1_qi2.csv,7.72516341499925,-0.8678334391597881
"{'classifier': XGBClassifier(base_score=0.5, booster='gbtree', callbacks=None,
              colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
              early_stopping_rounds=None, enable_categorical=False,
              eval_metric='logloss', gamma=0, gpu_id=-1,
              grow_policy='depthwise', importance_type=None,
              interaction_constraints='', learning_rate=0.1, max_bin=256,
              max_cat_to_onehot=4, max_delta_step=0, max_depth=7, max_leaves=0,
              min_child_weight=1, missing=nan, monotone_constraints='()',
              n_estimators=100, n_jobs=0, num_parallel_tree=1, predictor='auto',
              random_state=0, reg_alpha=0, reg_lambda=1, ...), 'classifier__learning_rate': 0.1, 'classifier__max_depth': 7, 'classifier__n_estimators': 100}",XGBoost,0.884,0.8764637440101382,0.6382100603226087,0.5020161356045738,0.5114503816793893,0.8846344240489491,PPT,ds37,ds37_transf2_qi1.csv,-0.3656384823204819,-6.016091679833764
"{'classifier': MLPClassifier(alpha=0.001, hidden_layer_sizes=[24, 16], max_iter=100000), 'classifier__alpha': 0.001, 'classifier__hidden_layer_sizes': [24, 16], 'classifier__max_iter': 100000}",Neural Network,0.7674418604651163,0.773211284839192,0.4692508427655566,0.5001897603520996,0.5483870967741935,0.8511817235177179,PPT,ds59,ds59_transf1_qi0.csv,-0.12775469709518691,-7.396279617418459
